id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
16457739231559703870,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,099a817a,b315ed6d,89416188,1,0,21647,320,50,2487,1,547,-1,51
16586506110024888589,0,2014-10-21 02:00:00,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,467b1f24,e9b8d8d7,1,0,20018,300,250,2286,3,39,100075,23
16589847836253324582,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,21cdeaf5,10f34c95,1,2,21647,320,50,2487,1,547,100034,51
16802712497328759898,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8bb1645f,5096d134,1,0,15704,320,50,1722,0,35,100084,79
16848145885174576221,0,2014-10-21 02:00:00,1005,0,1f06fdaf,59eba51a,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,195bdc50,684581ce,1,0,16208,320,50,1800,3,167,100075,23
16950023140867612297,0,2014-10-21 02:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3d75b48d,9c7b6730,1,0,21647,320,50,2487,1,547,-1,51
17056165005491735011,0,2014-10-21 02:00:00,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1731dcb7,be6db1d7,1,0,16920,320,50,1899,0,431,100077,117
17065867691356896824,0,2014-10-21 02:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a3faf486,1f0bc64f,1,0,17653,300,250,1994,2,39,-1,33
17093377325092778284,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,9b1594ed,8b27a584,43836a96,1,0,19251,320,50,2201,3,35,-1,43
17097543641955035415,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f65ca4f4,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
1712645563187763306,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,8793f824,e47f989b,1,0,19251,320,50,2201,3,35,-1,43
17198636105296985199,1,2014-10-21 02:00:00,1005,1,78b4322c,2135cad1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6b3a5479,8b1aa260,1,0,21647,320,50,2487,1,547,-1,51
17205405796921460260,0,2014-10-21 02:00:00,1005,0,4b0f0061,7195bdd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c8c99a79,1f0bc64f,1,0,21647,320,50,2487,1,547,100096,51
17213900381883266110,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,c0c5eb49,f2f777fb,0f2161f8,a99f214a,38e12f4f,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
17226445156517746448,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ad27060b,3bd9e8e7,1,0,15705,320,50,1722,0,35,100083,79
17343510595551761316,0,2014-10-21 02:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,850db89c,4abd7cbc,1,0,17037,320,50,1934,2,39,-1,16
17384344773768494855,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,5a8987af,158e4944,1,0,15701,320,50,1722,0,35,100083,79
17407907805389762605,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,fbbccc58,2347f47a,0f2161f8,a99f214a,f2ea5b92,5434e0d9,1,2,20345,300,250,2331,2,39,100001,23
17610674154049147672,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,cb06b587,2347f47a,0f2161f8,a99f214a,6236500c,ef726eae,1,0,21647,320,50,2487,1,547,100050,51
17711831795902804188,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,cfbd8210,d9b5648e,0f2161f8,a99f214a,9e8bd9a4,b4b19c97,1,0,21611,320,50,2480,3,297,100111,61
17763854836549292544,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,a41f3282,30b9d2c5,b13341d8,1,2,21647,320,50,2487,1,547,-1,51
17765124348462009608,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,82f41bba,1,0,15699,320,50,1722,0,35,-1,79
17810851617492398449,0,2014-10-21 02:00:00,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,adcb08ec,0eb711ec,1,0,17239,320,50,1973,3,39,-1,23
17877060362521655720,0,2014-10-21 02:00:00,1005,0,9b971c93,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a9239015,a1840d6b,1,0,21647,320,50,2487,1,547,100105,51
17880201709957357808,0,2014-10-21 02:00:00,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ca896ce6,d4897fef,1,0,16920,320,50,1899,0,431,100077,117
17880895458923680658,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac4fc8cc,1f0bc64f,1,0,15703,320,50,1722,0,35,-1,79
17907192342610936219,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,7abbbd5c,1,0,15705,320,50,1722,0,35,-1,79
1795429396935413099,0,2014-10-21 02:00:00,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c848a79d,18d8fb90,1,0,21647,320,50,2487,1,547,100130,51
17954765369881918668,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,91f75b86,711ee120,1,0,15702,320,50,1722,0,35,-1,79
17978105415182910294,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,20a2cf49,0391499f,1,0,15704,320,50,1722,0,35,-1,79
18195545550420866655,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,950ddfa4,8d96a23d,1,2,15707,320,50,1722,0,35,-1,79
1822178271960787761,0,2014-10-21 02:00:00,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,994d66b6,158e4944,1,0,19251,320,50,2201,3,35,-1,43
18250233249139754648,0,2014-10-21 02:00:00,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,134bb31c,779d90c2,1,0,21647,320,50,2487,1,547,-1,51
18297300675615100534,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,659645f4,a46d1061,1,0,21611,320,50,2480,3,297,100111,61
18329527213905362991,0,2014-10-21 02:00:00,1005,1,cffc1324,bc63ea42,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,c32759e9,d9e3c045,1,0,21647,320,50,2487,1,547,-1,51
18368892061400771167,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9340079f,c4cff2ea,1,0,15708,320,50,1722,0,35,100084,79
18416147133105489378,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a762f610,bee6d627,17e7fa9f,1,0,21647,320,50,2487,1,547,-1,51
1844487663049404692,1,2014-10-21 02:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b550f54b,779d90c2,1,0,17037,320,50,1934,2,39,-1,16
1931116867404833075,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,20beb406,a0f5f879,1,0,15703,320,50,1722,0,35,-1,79
2092711941860017878,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c50f81e8,8a4875bd,1,0,15705,320,50,1722,0,35,100083,79
2137335570800892416,0,2014-10-21 02:00:00,1005,1,e7777bfa,9fb0b77c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4b2128ef,8b1aa260,1,0,18993,320,50,2161,0,35,-1,157
2199948938904365616,0,2014-10-21 02:00:00,1010,1,85f751fd,c4e18dd6,50e219e0,fd5f799a,7801e8d9,cef3e649,16d2b3e1,8fe6cd86,f07e20f8,4,2,21647,320,50,2487,1,547,-1,51
2545069155427615534,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,981abc4f,8a4875bd,1,0,15705,320,50,1722,0,35,100084,79
254673971207824480,0,2014-10-21 02:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b3dca015,684581ce,1,0,19251,320,50,2201,3,35,-1,43
2570536290640771967,0,2014-10-21 02:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a83338e,be6db1d7,1,0,16208,320,50,1800,3,167,100081,23
2629696511647699131,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,c1c7b8c6,cd5b1559,1,2,21647,320,50,2487,1,547,100065,51
2742729673097593223,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84e3aa09,be87996b,1,2,15707,320,50,1722,0,35,-1,79
2746682801100353282,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,7a838f1b,eb0966e4,1,0,21191,320,50,2424,1,161,100192,71
2750465416046357956,0,2014-10-21 02:00:00,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,58f69d39,073ca619,f07e20f8,4,0,21647,320,50,2487,1,547,-1,51
2862921771384547575,0,2014-10-21 02:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e453eed9,00b1f3a7,1,0,21647,320,50,2487,1,547,100188,51
2996405659640572144,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e3405394,7801e8d9,0f2161f8,db3ed101,216de98e,b72d1c6e,1,0,21647,320,50,2487,1,547,-1,51
3086364832711588346,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,05c55db9,41e89ed0,d42e625d,1,0,19251,320,50,2201,3,35,-1,43
3150924050173274715,0,2014-10-21 02:00:00,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,a081dde4,0dedddc5,1,2,21647,320,50,2487,1,547,100131,51
3225163600869721236,0,2014-10-21 02:00:00,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c09833cf,4ea23a13,1,0,15703,320,50,1722,0,35,100083,79
323612785626381798,0,2014-10-21 02:00:00,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d400531,1c99a649,1,0,21647,320,50,2487,1,547,100013,51
3302749878279210209,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,5fc17a6a,2347f47a,0f2161f8,a99f214a,646fe767,1f0bc64f,1,0,21647,320,50,2487,1,547,100072,51
332011530025618078,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,323dabb8,3bd9e8e7,1,0,15706,320,50,1722,0,35,-1,79
3569051663424985450,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,8b1aa260,1,0,15705,320,50,1722,0,35,-1,79
3649530151745410756,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7357d5f1,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
3809194866027824969,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73c5810f,7801e8d9,0f2161f8,55049d78,c510ca4e,34739058,1,0,21647,320,50,2487,1,547,100183,51
3950193521759931429,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,30d3c9cf,3bd9e8e7,1,0,15699,320,50,1722,0,35,100084,79
3982070805568909823,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b83fa2a1,04f5b394,1,0,15703,320,50,1722,0,35,-1,79
4000295901796484052,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,3c2fbdd2,84086f2e,be6db1d7,1,3,21647,320,50,2487,1,547,100050,51
4044942882433725868,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,15c2ea4f,98e33fbb,1df52df3,1,0,17017,320,50,1873,3,39,-1,23
4129148549093566854,0,2014-10-21 02:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0af576e1,81892725,1,0,19251,320,50,2201,3,35,100173,43
4182446863983904310,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,009a7861,5b799d60,1,0,19733,320,50,2260,0,171,100156,91
4381128107734433596,0,2014-10-21 02:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b00f7f6d,277e7b8c,1,0,20363,216,36,2333,0,39,100074,157
4545745417597232112,0,2014-10-21 02:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a15af033,1ccc7835,1,0,19016,300,250,2162,2,39,-1,33
4561940236512151751,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,005c6303,44801bc1,1,0,15699,320,50,1722,0,35,-1,79
4753698909650882981,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,44688eb4,3bd9e8e7,1,0,15708,320,50,1722,0,35,-1,79
4813784071990825366,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,2c827a57,7abbbd5c,1,0,18993,320,50,2161,0,35,100130,157
4826116673626534164,1,2014-10-21 02:00:00,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,770c20ee,fa61e8fe,1,0,16920,320,50,1899,0,431,100081,117
4840875595290458968,0,2014-10-21 02:00:00,1005,1,f5af7a86,c4e18dd6,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,813eb5f8,0f086703,1,0,21647,320,50,2487,1,547,-1,51
4948236601309738621,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1c2e57f1,4ea23a13,1,0,15707,320,50,1722,0,35,-1,79
4968204439944840142,0,2014-10-21 02:00:00,1005,0,e149eb68,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75788641,a9e0c3ab,1,0,19251,320,50,2201,3,35,-1,43
515836063864996313,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bf78017e,d787e91b,1,0,15707,320,50,1722,0,35,-1,79
5212078428838520966,0,2014-10-21 02:00:00,1002,0,6ddf0cfe,7f712270,50e219e0,ecad2386,7801e8d9,07d7df22,7d879fea,77cd036e,c4a565e1,0,0,17081,320,50,1921,3,47,-1,23
538460168262634671,1,2014-10-21 02:00:00,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b99315dc,76dc4769,1,0,20018,300,250,2286,3,39,100075,23
548211124464870208,0,2014-10-21 02:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c6e26654,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
5504984040700198722,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,0770935e,d0d694e4,1,0,21647,320,50,2487,1,547,-1,51
5520501093653746780,0,2014-10-21 02:00:00,1005,0,1d8321a3,31eace6b,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,24812c1b,711ee120,1,0,19251,320,50,2201,3,35,100084,43
5850334815359263713,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,223b3bc9,7dc3b26e,1,0,15707,320,50,1722,0,35,100084,79
5863159348612660902,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,581c433a,4ea23a13,1,0,15699,320,50,1722,0,35,-1,79
5870205767991817186,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,d33d55c4,d9b5648e,0f2161f8,a99f214a,b893f418,b4b19c97,1,0,21611,320,50,2480,3,297,100111,61
5872915753996647619,0,2014-10-21 02:00:00,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d0a8a201,3e7932d7,1,0,19771,320,50,2227,0,687,100079,48
5880784992085822232,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,4a608bc2,2f17ebae,be74e6fe,1,0,4687,320,50,423,2,39,100148,32
5948825661863181794,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,3ac699cd,2347f47a,0f2161f8,a99f214a,88fca774,f0d0305d,1,2,21647,320,50,2487,1,547,-1,51
6132994345766369086,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,dd619d4e,d787e91b,1,0,21413,320,50,2467,2,167,-1,23
6168218449924485487,1,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,ff717f1c,a7f3ffed,0b188ab3,1,0,17017,320,50,1873,3,39,-1,23
6184260697800784954,0,2014-10-21 02:00:00,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d2162549,54408210,1,0,20596,320,50,2161,0,35,-1,157
6240764738002064193,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1c1d8ebe,d787e91b,1,0,15703,320,50,1722,0,35,-1,79
6257843777750792387,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,30d5a6f1,d787e91b,1,0,15704,320,50,1722,0,35,-1,79
6324288015311923278,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,138c43d5,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
6379050016745466483,0,2014-10-21 02:00:00,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,d080261d,1610002a,1,0,20596,320,50,2161,0,35,-1,157
6391876919080145413,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4e346279,44801bc1,1,0,15705,320,50,1722,0,35,-1,79
6445560063953113772,0,2014-10-21 02:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0abbffc3,684581ce,1,0,19251,320,50,2201,3,35,-1,43
6557898692325721176,0,2014-10-21 02:00:00,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b5552302,8a4875bd,1,0,16920,320,50,1899,0,431,100081,117
6687629349104846623,1,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,48476725,d9b5648e,0f2161f8,a99f214a,0fa35a1f,aad45b01,1,0,21611,320,50,2480,3,297,100111,61
6693214370517502585,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,85f0a45b,8ce34352,1,0,15707,320,50,1722,0,35,100084,79
6859092895024860862,0,2014-10-21 02:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3eb34951,41c87f95,1,0,20345,300,250,2331,2,39,-1,23
7258671771670160519,0,2014-10-21 02:00:00,1005,0,4b0f0061,7195bdd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,23e5aee3,05e70df4,1,0,15704,320,50,1722,0,35,100083,79
7305495663089598622,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3deb0aa2,c6263d8a,1,0,15699,320,50,1722,0,35,-1,79
7310077760053454382,0,2014-10-21 02:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b6e9febf,d4897fef,1,0,16208,320,50,1800,3,167,100079,23
7499534536746257307,0,2014-10-21 02:00:00,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,57bce7c6,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
7525610670815646694,1,2014-10-21 02:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6bc7443a,c6263d8a,1,0,17753,320,50,1993,2,1063,-1,33
7542486259245211838,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,a5bce124,1,0,15702,320,50,1722,0,35,-1,79
7601564690138392528,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,21d112b6,6e1e2240,1,0,8330,320,50,761,3,175,-1,23
7700267117292940976,0,2014-10-21 02:00:00,1005,0,d4361108,f54fde8c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1bdf6ca9,1f0bc64f,1,0,21647,320,50,2487,1,547,-1,51
773786465750579309,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,d33d55c4,d9b5648e,0f2161f8,a99f214a,8463d980,b4b19c97,1,0,21611,320,50,2480,3,297,100111,61
7763664153703992822,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,c51f82bc,d9b5648e,0f2161f8,a99f214a,4762169a,f4fffcd0,1,0,21611,320,50,2480,3,297,100111,61
7785391738708934963,0,2014-10-21 02:00:00,1005,0,9b971c93,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b222abd,1df52df3,1,0,21647,320,50,2487,1,547,100188,51
7866834359310370244,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,d787e91b,1,0,15704,320,50,1722,0,35,-1,79
7947712312904919228,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,d651c068,24f6b932,1,0,19251,320,50,2201,3,35,100034,43
7981070659003700310,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,410e65d7,c6263d8a,1,0,19251,320,50,2201,3,35,-1,43
8171392645579634254,0,2014-10-21 02:00:00,1005,0,686546d3,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dc15217a,aaffed8f,1,0,21647,320,50,2487,1,547,100053,51
8393629744253913601,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1f3df33f,d787e91b,1,0,15703,320,50,1722,0,35,100084,79
8404029569799698202,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
8421910167133799483,1,2014-10-21 02:00:00,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,225af2a8,84ebbcd4,1,0,17653,300,250,1994,2,39,100083,33
8617508796489907626,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92e72531,d9b5648e,0f2161f8,a99f214a,0eb264cd,f4fffcd0,1,0,21611,320,50,2480,3,297,100111,61
8666938089472875413,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,5ada558b,0c4c49fd,1df52df3,1,3,21647,320,50,2487,1,547,-1,51
8776176069271488542,0,2014-10-21 02:00:00,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,ffc46020,2c85d13a,1,0,19251,320,50,2201,3,35,-1,43
8788317601817023552,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,2d0f0486,a775b1d1,dc15c87e,1,2,21647,320,50,2487,1,547,100188,51
8952632336859427138,0,2014-10-21 02:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,799d2fa5,d787e91b,1,0,21647,320,50,2487,1,547,-1,51
8980424122738216303,0,2014-10-21 02:00:00,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6c39237e,49023af8,1,0,21647,320,50,2487,1,547,-1,51
9047516502934543835,0,2014-10-21 02:00:00,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b594635,6332421a,1,0,19251,320,50,2201,3,35,100084,43
9520422630277643039,0,2014-10-21 02:00:00,1005,0,790c9243,dffed5f8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,785889bb,54408210,1,0,18993,320,50,2161,0,35,-1,157
9564224432830074456,0,2014-10-21 02:00:00,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6d4b8854,d787e91b,1,0,8330,320,50,761,3,175,100075,23
9725748813960207381,1,2014-10-21 02:00:00,1005,1,fd309fe8,f436b08f,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,e13d1a3f,8b1aa260,1,0,18993,320,50,2161,0,35,-1,157
