Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2010-11-01,Wollongong,16.0,17.2,0.0,,,SSW,54.0,S,S,37.0,30.0,79.0,86.0,1015.6,1013.5,8.0,8.0,17.1,16.6,No,Yes
2013-04-10,Cairns,22.6,28.5,21.2,7.6,0.3,SSE,61.0,S,ESE,19.0,11.0,91.0,81.0,1010.2,1005.9,7.0,8.0,24.4,26.6,Yes,Yes
2016-06-25,MountGambier,0.7,12.9,0.8,,,N,26.0,NW,N,11.0,13.0,89.0,64.0,1023.9,1022.1,8.0,1.0,6.3,10.7,No,No
2013-08-08,Albany,12.3,17.0,15.0,0.6,3.7,,,NNW,W,6.0,9.0,96.0,71.0,1008.0,1006.7,8.0,4.0,13.0,16.2,Yes,Yes
2011-06-08,Dartmoor,5.3,10.9,3.8,1.4,7.3,S,52.0,S,S,13.0,19.0,79.0,80.0,1024.6,1024.8,,,8.4,9.5,Yes,Yes
2013-06-15,Walpole,6.2,16.5,0.0,,,NNE,26.0,,E,0.0,9.0,87.0,70.0,1021.0,1019.1,,,9.1,15.3,No,No
2016-11-15,Townsville,20.5,33.9,0.0,11.6,,S,46.0,SSE,ENE,22.0,31.0,12.0,31.0,1014.0,1011.0,,,30.5,30.3,No,No
2013-05-12,Perth,6.3,20.7,0.0,1.6,7.6,SSE,22.0,SSE,SE,6.0,7.0,76.0,55.0,1031.8,1029.2,0.0,7.0,14.3,20.0,No,No
2012-11-11,Perth,11.0,21.6,1.2,6.6,13.3,SSW,41.0,S,SW,19.0,19.0,50.0,38.0,1022.6,1021.5,2.0,1.0,17.0,20.1,Yes,No
2011-01-10,Tuggeranong,17.6,24.5,13.6,,,ENE,39.0,SE,E,13.0,17.0,76.0,77.0,1016.2,1013.3,,,21.1,23.5,Yes,Yes
2008-07-13,Perth,5.3,18.8,0.2,1.0,2.3,N,17.0,NE,W,7.0,7.0,96.0,63.0,1025.1,1024.1,7.0,6.0,9.5,17.2,No,No
2009-11-06,Adelaide,11.9,28.2,0.0,4.6,12.5,SW,35.0,ENE,W,20.0,7.0,38.0,18.0,1022.6,1020.4,,,19.7,27.2,No,No
2011-09-04,GoldCoast,13.4,22.7,0.0,,,SSE,44.0,SSE,SSE,37.0,30.0,62.0,59.0,1029.0,1026.1,,,19.1,20.7,No,Yes
2016-10-30,Albury,14.7,24.3,0.0,,,W,69.0,N,N,28.0,20.0,64.0,68.0,1005.9,1003.5,1.0,8.0,21.9,20.6,No,No
2011-02-20,Woomera,17.9,29.0,0.0,7.4,9.6,S,61.0,SSE,S,26.0,24.0,65.0,33.0,1015.5,1014.6,1.0,2.0,19.7,27.6,No,No
2010-08-11,Ballarat,5.3,8.7,6.4,,,SW,76.0,N,SSW,11.0,28.0,99.0,98.0,1003.3,998.9,8.0,8.0,5.6,8.5,Yes,Yes
2011-02-13,Williamtown,19.9,24.9,5.6,4.0,0.0,S,46.0,WSW,S,9.0,35.0,94.0,78.0,1017.3,1017.3,8.0,8.0,21.2,24.1,Yes,Yes
2013-06-24,Portland,2.3,13.7,0.0,1.0,9.1,E,24.0,,ESE,0.0,11.0,99.0,74.0,1029.2,1027.4,,,4.1,12.6,No,No
2014-03-12,Richmond,14.5,29.2,0.0,5.2,,SSE,33.0,,NE,0.0,4.0,93.0,49.0,1018.2,1015.1,,,19.2,27.5,No,No
2013-08-01,Ballarat,2.1,11.1,0.0,,,N,35.0,NNW,N,15.0,20.0,78.0,61.0,1022.5,1018.8,8.0,4.0,6.2,9.4,No,No
2016-08-17,Tuggeranong,0.9,14.8,0.0,,,WNW,35.0,,NW,0.0,7.0,85.0,58.0,1026.5,1023.8,,,9.0,13.9,No,No
2016-05-25,Uluru,12.1,29.6,0.0,,,NW,28.0,,NW,0.0,9.0,65.0,35.0,1015.2,1011.5,,1.0,17.8,29.0,No,No
2015-09-03,Darwin,21.7,32.2,0.0,8.0,10.8,NW,31.0,NNE,WNW,6.0,20.0,65.0,45.0,1016.7,1013.2,0.0,1.0,28.0,31.5,No,No
2008-12-22,Wollongong,16.4,22.9,0.0,,,NE,63.0,N,NE,31.0,52.0,63.0,67.0,1018.4,1014.2,,,20.6,21.7,No,No
2013-06-25,Penrith,9.5,14.8,8.4,,,SSW,30.0,SSW,SSW,9.0,7.0,99.0,99.0,,,,,11.3,12.9,Yes,Yes
2012-07-17,Bendigo,9.2,14.9,0.0,,,N,50.0,N,NNW,15.0,24.0,80.0,51.0,1023.8,1019.9,7.0,6.0,9.3,14.0,No,No
2009-07-16,Tuggeranong,-1.3,10.7,0.6,,,SSE,31.0,,SSE,0.0,15.0,88.0,54.0,1014.4,1013.2,,,1.6,9.8,No,No
2010-12-26,Williamtown,20.4,31.2,0.0,4.8,6.2,,,WNW,WNW,24.0,20.0,55.0,74.0,1007.1,1003.5,2.0,7.0,28.6,24.3,No,No
2014-05-12,Richmond,7.6,22.4,0.0,,,SE,24.0,,SSE,0.0,13.0,94.0,51.0,1030.6,1028.3,7.0,6.0,14.3,20.4,No,No
2014-02-23,Bendigo,12.2,31.2,0.0,,,SE,31.0,SE,NNW,17.0,13.0,56.0,26.0,1021.1,1018.1,,,16.7,28.9,No,No
2013-07-31,Tuggeranong,3.5,14.9,0.0,,,NW,20.0,SSE,N,2.0,13.0,79.0,50.0,1026.1,1023.4,,,7.4,14.5,No,No
2009-09-27,Adelaide,9.4,14.8,1.2,,5.3,SW,43.0,SW,SSW,24.0,15.0,62.0,66.0,1023.1,1021.6,,,11.4,12.9,Yes,No
2017-05-13,Melbourne,8.4,15.6,0.2,1.6,6.7,SW,20.0,SW,SSW,4.0,9.0,80.0,68.0,1025.6,1023.4,5.0,4.0,12.2,14.6,No,No
2013-01-30,Darwin,24.8,32.9,0.0,5.6,9.5,SE,41.0,N,WNW,7.0,22.0,76.0,62.0,1010.3,1007.7,7.0,5.0,29.1,32.5,No,Yes
2014-07-01,Sale,7.2,12.8,0.2,,,W,43.0,WNW,W,11.0,22.0,83.0,78.0,1025.9,1025.6,6.0,7.0,10.5,11.9,No,No
2013-05-16,Watsonia,9.6,14.8,7.8,2.6,2.1,WSW,44.0,WNW,WSW,17.0,17.0,76.0,85.0,1007.2,1008.9,4.0,8.0,12.2,11.5,Yes,Yes
2016-11-23,Richmond,18.1,35.2,0.0,6.2,,NW,46.0,WNW,S,6.0,20.0,68.0,30.0,1010.0,1006.1,,5.0,23.0,31.7,No,No
2016-04-23,Bendigo,3.9,20.2,0.0,,,S,43.0,SE,S,11.0,24.0,64.0,50.0,1028.0,1027.1,,,14.2,19.7,No,No
2015-07-04,Penrith,2.0,15.8,0.0,,,WSW,11.0,NNE,ESE,4.0,4.0,95.0,35.0,,,,,5.7,15.2,No,No
2014-10-24,Portland,12.2,19.3,0.0,3.6,7.8,W,54.0,N,W,6.0,35.0,98.0,82.0,1012.1,1012.7,2.0,7.0,15.3,16.1,No,No
2016-02-26,Launceston,14.0,21.8,0.4,,,WNW,44.0,NNW,WNW,19.0,20.0,62.0,45.0,,,,2.0,16.3,20.5,No,No
2009-08-26,NorfolkIsland,16.3,20.2,0.0,3.2,6.5,NNW,52.0,NW,NW,24.0,30.0,85.0,83.0,1019.2,1018.5,5.0,7.0,18.4,19.5,No,No
2012-06-30,Bendigo,3.8,11.1,7.4,,,NW,33.0,NNW,WNW,11.0,19.0,97.0,78.0,1010.7,1010.1,8.0,6.0,5.7,9.2,Yes,No
2013-01-08,Albury,21.9,39.2,0.0,,,WNW,78.0,NW,WSW,31.0,22.0,24.0,16.0,1002.4,997.2,,,34.5,34.9,No,No
2017-03-01,MountGinini,7.8,19.2,0.0,,,ENE,35.0,ENE,E,17.0,9.0,98.0,65.0,,,,,10.9,16.9,No,No
2012-09-28,Williamtown,11.4,33.8,0.0,,,WNW,48.0,N,WNW,13.0,33.0,50.0,18.0,1012.4,1006.2,,,23.9,32.5,No,No
2017-03-16,Wollongong,21.3,22.9,12.2,,,ESE,63.0,NNE,ESE,24.0,39.0,93.0,96.0,1013.9,1010.9,8.0,8.0,21.8,22.2,Yes,Yes
2010-12-31,Cairns,25.1,32.5,1.2,6.4,7.7,SE,44.0,S,SE,11.0,31.0,87.0,70.0,1009.6,1006.7,7.0,7.0,27.1,30.3,Yes,Yes
2011-01-31,CoffsHarbour,19.3,30.0,0.0,4.8,12.4,NNE,56.0,NNW,NE,15.0,39.0,64.0,63.0,1017.6,1014.4,0.0,0.0,25.7,27.8,No,No
2009-11-01,BadgerysCreek,11.7,30.5,0.0,,,NNE,28.0,NNE,NNE,11.0,19.0,73.0,36.0,1024.7,1018.9,,,19.0,28.4,No,No
2016-10-06,Cairns,22.4,29.0,4.0,4.4,,SE,69.0,SE,SE,37.0,35.0,58.0,54.0,1018.5,1016.3,8.0,,26.0,27.8,Yes,No
2016-12-11,Uluru,16.3,34.4,0.0,,,E,48.0,E,ESE,28.0,22.0,16.0,9.0,1015.5,1011.2,,,27.9,33.1,No,No
2012-05-25,Perth,1.3,21.9,0.0,3.4,8.2,ENE,20.0,NE,ENE,6.0,7.0,59.0,34.0,1032.4,1028.8,7.0,7.0,12.3,21.1,No,No
2016-04-26,Sydney,14.2,23.7,0.0,2.8,9.6,W,22.0,WNW,E,13.0,13.0,75.0,56.0,1030.9,1027.6,3.0,3.0,17.2,22.2,No,No
2010-10-21,Perth,9.4,20.6,8.4,3.0,6.5,SW,35.0,SSE,SSW,13.0,13.0,54.0,41.0,1019.0,1016.9,7.0,5.0,16.1,19.6,Yes,No
2012-10-22,Mildura,6.4,23.3,0.0,11.8,,S,37.0,SE,E,19.0,19.0,53.0,16.0,1023.9,1021.9,1.0,3.0,13.0,21.9,No,No
2015-03-05,Bendigo,10.4,22.0,0.6,,,SW,67.0,SSW,SSW,22.0,22.0,63.0,28.0,1016.5,1015.6,,,12.2,20.1,No,No
2013-01-28,MelbourneAirport,12.5,24.5,0.0,6.0,11.4,SSE,50.0,SW,S,11.0,26.0,78.0,45.0,1010.9,1009.3,6.0,5.0,16.8,23.4,No,Yes
2009-12-24,Melbourne,20.9,25.7,0.0,14.6,0.0,N,56.0,NE,NE,6.0,19.0,49.0,60.0,1003.1,1006.6,8.0,8.0,25.3,24.2,No,Yes
2017-04-29,Uluru,10.5,21.6,0.0,,,ESE,39.0,E,ENE,20.0,24.0,52.0,30.0,1022.2,1018.4,,,13.7,21.3,No,No
2012-11-20,Walpole,13.4,21.0,0.0,,,SSW,31.0,WSW,SSW,15.0,15.0,82.0,67.0,1017.9,1018.9,,,17.0,19.1,No,No
2012-06-13,Ballarat,4.6,12.6,0.0,,,NNE,54.0,NNE,N,30.0,31.0,81.0,79.0,1019.8,1017.2,6.0,8.0,9.1,11.4,No,No
2009-07-17,BadgerysCreek,7.7,16.3,4.0,,,SSW,39.0,SW,SW,22.0,20.0,68.0,56.0,1019.8,1019.3,,,12.0,15.8,Yes,No
2014-11-26,Williamtown,18.2,25.4,0.0,5.2,4.7,E,41.0,E,ENE,13.0,22.0,68.0,63.0,1019.0,1016.0,7.0,6.0,21.1,24.4,No,No
2010-02-21,PerthAirport,15.6,31.3,0.0,7.6,12.1,S,43.0,E,W,22.0,30.0,52.0,40.0,1018.2,1014.5,2.0,2.0,23.5,28.9,No,No
2016-09-26,Bendigo,5.3,17.4,0.0,,,W,43.0,NW,NNW,9.0,22.0,68.0,51.0,1013.7,1010.2,4.0,8.0,11.7,16.2,No,Yes
2012-03-28,BadgerysCreek,16.9,23.7,0.0,,,ENE,20.0,WSW,NNE,4.0,7.0,98.0,66.0,1023.2,1020.2,,,18.3,22.6,No,Yes
2014-10-23,Cairns,20.5,30.5,0.2,11.6,11.2,ESE,54.0,SSE,ESE,30.0,39.0,49.0,48.0,1018.2,1015.0,2.0,6.0,27.0,28.0,No,Yes
2015-11-16,Canberra,4.9,23.3,0.0,,,WNW,30.0,SSE,W,7.0,17.0,63.0,40.0,1019.8,1016.1,,,14.3,22.4,No,No
2015-11-25,Nuriootpa,11.6,35.0,0.0,10.6,7.0,NW,72.0,NNW,NW,17.0,41.0,20.0,31.0,1004.6,999.7,3.0,7.0,29.0,33.1,No,Yes
2016-10-21,CoffsHarbour,17.2,25.8,1.0,,,NNE,61.0,N,NNE,28.0,46.0,66.0,66.0,1022.2,1017.2,1.0,,22.3,23.6,No,No
2009-01-19,Melbourne,13.7,35.8,0.0,7.8,13.4,N,54.0,N,WNW,28.0,22.0,52.0,20.0,1014.0,1009.0,1.0,1.0,20.5,32.9,No,No
2015-11-21,Dartmoor,11.0,17.9,0.0,4.2,1.3,SSW,33.0,SSW,SW,19.0,24.0,54.0,55.0,1024.5,1024.6,,,14.1,15.6,No,No
2011-07-03,Richmond,3.7,19.9,0.0,,,NNE,37.0,,NNE,0.0,19.0,99.0,50.0,1022.8,1017.5,,,5.3,19.0,No,No
2011-07-28,Ballarat,1.2,11.5,0.0,,,N,46.0,NNE,N,30.0,30.0,83.0,64.0,1027.4,1024.5,0.0,,5.0,11.2,No,No
2017-06-01,Nuriootpa,-0.3,13.5,0.0,1.4,9.4,NE,30.0,E,ENE,13.0,9.0,72.0,45.0,1036.9,1035.4,0.0,,6.8,12.8,No,No
2010-03-02,Canberra,9.6,20.1,0.0,6.4,8.8,E,41.0,SSE,ESE,19.0,22.0,54.0,49.0,1019.6,1017.6,7.0,2.0,13.6,20.1,No,No
2014-10-27,SalmonGums,3.9,25.2,0.0,,,SSE,37.0,S,SE,6.0,9.0,54.0,31.0,,,,,17.6,23.6,No,No
2011-11-18,Canberra,10.3,30.4,0.0,,11.7,WNW,39.0,WNW,NW,6.0,19.0,69.0,29.0,1018.5,1014.8,,1.0,19.8,29.3,No,No
2013-03-21,GoldCoast,18.6,26.5,5.4,,,NE,35.0,SSE,ENE,15.0,19.0,73.0,66.0,1021.3,1018.3,,,24.5,25.4,Yes,Yes
2012-02-14,PearceRAAF,15.2,31.8,0.0,,12.1,WSW,39.0,SW,SW,6.0,24.0,58.0,42.0,1016.4,1013.2,2.0,4.0,24.0,30.6,No,No
2009-09-25,Newcastle,9.3,27.0,0.0,,,,,NW,W,9.0,7.0,43.0,25.0,,,0.0,0.0,18.3,26.5,No,No
2012-01-05,Adelaide,15.5,27.9,0.0,8.6,13.6,SE,50.0,SE,ESE,13.0,19.0,44.0,27.0,1018.9,1016.5,,,19.9,26.5,No,No
2014-03-29,Newcastle,16.8,24.7,27.8,,,,,NW,SE,4.0,4.0,90.0,71.0,,,7.0,8.0,19.2,24.0,Yes,
2013-05-05,CoffsHarbour,14.1,21.8,0.0,3.2,,WSW,35.0,SW,S,24.0,17.0,55.0,50.0,1023.2,1020.0,1.0,7.0,19.3,20.6,No,No
2014-04-05,Launceston,6.0,22.2,0.0,,,NNW,28.0,ENE,S,7.0,7.0,85.0,34.0,1026.1,1023.7,,,8.6,20.6,No,No
2009-11-05,Nuriootpa,6.7,19.2,0.0,4.0,12.4,SE,33.0,ESE,SE,20.0,13.0,54.0,38.0,1025.3,1022.2,6.0,3.0,12.8,17.8,No,No
2017-01-26,CoffsHarbour,22.8,26.9,0.0,,,WSW,26.0,NW,SSE,7.0,9.0,75.0,90.0,1013.7,1012.7,8.0,8.0,26.2,24.3,No,Yes
2016-12-17,Dartmoor,9.9,17.9,0.8,,,SW,52.0,WSW,SW,15.0,31.0,81.0,38.0,1011.5,1016.1,,,12.1,16.6,No,No
2014-09-23,Albany,10.1,16.0,0.2,4.4,1.9,,,NE,NE,4.0,6.0,81.0,71.0,1025.4,1024.0,8.0,7.0,13.4,15.4,No,Yes
2010-08-13,Woomera,2.4,17.6,0.2,3.3,10.2,N,50.0,NNE,N,15.0,24.0,83.0,34.0,1018.2,1010.9,2.0,2.0,9.0,16.7,No,No
2009-01-31,Townsville,23.5,30.3,53.0,6.4,0.1,SE,46.0,ESE,S,24.0,24.0,74.0,68.0,1006.6,1003.3,8.0,8.0,27.0,28.5,Yes,Yes
2012-08-05,Portland,8.3,12.5,6.8,0.0,5.8,W,83.0,NW,WSW,24.0,50.0,82.0,69.0,1005.1,1006.8,8.0,7.0,10.3,9.5,Yes,Yes
2012-04-27,Newcastle,10.6,22.4,0.0,,,,,,SE,0.0,4.0,83.0,65.0,,,6.0,6.0,15.5,21.4,No,No
2011-07-06,Canberra,4.9,10.2,0.6,2.4,4.0,WNW,65.0,NW,WNW,31.0,37.0,79.0,62.0,1010.2,1008.5,7.0,7.0,6.8,8.3,No,Yes
2013-01-01,Tuggeranong,8.6,32.3,0.0,,,NNW,50.0,NE,W,6.0,22.0,37.0,16.0,1011.2,1008.5,,,22.1,31.4,No,No
2011-09-07,Sale,3.7,13.8,0.2,2.2,9.6,W,46.0,W,WSW,22.0,28.0,64.0,41.0,1019.0,1019.1,1.0,6.0,10.1,13.7,No,No
2014-05-14,NorfolkIsland,13.8,20.2,14.8,2.4,4.8,SSE,37.0,S,SE,11.0,13.0,66.0,75.0,1023.1,1021.5,3.0,7.0,18.3,18.1,Yes,Yes
2009-07-12,Penrith,7.8,18.9,0.2,,,NNW,28.0,S,NNW,2.0,9.0,98.0,64.0,,,,,9.0,18.5,No,No
2011-08-30,Adelaide,5.6,15.1,0.0,2.8,6.6,WSW,26.0,NNW,SW,2.0,13.0,66.0,57.0,1027.8,1026.0,,,11.5,13.8,No,No
2011-12-19,Adelaide,16.5,25.0,5.4,12.6,10.9,WSW,35.0,WSW,SSW,11.0,11.0,61.0,45.0,1012.1,1011.8,,,19.3,23.7,Yes,No
2013-09-25,Dartmoor,12.0,18.2,0.0,4.2,8.6,NW,56.0,NW,WNW,22.0,24.0,79.0,53.0,1004.8,1005.2,,,15.2,17.7,No,Yes
2013-07-14,WaggaWagga,10.5,13.3,2.2,2.0,0.0,E,31.0,ENE,E,7.0,19.0,89.0,86.0,1026.8,1023.0,8.0,7.0,10.8,12.7,Yes,Yes
2012-10-24,SalmonGums,8.5,20.0,0.8,,,S,39.0,SE,SSE,17.0,17.0,56.0,36.0,,,,,14.5,18.2,No,No
2014-05-08,CoffsHarbour,,,,,,,,,,,,,,,,,,,,,
2010-12-09,Canberra,18.3,26.2,32.0,6.6,3.8,NNW,52.0,NNW,WNW,17.0,6.0,87.0,78.0,1009.6,1007.7,7.0,8.0,21.1,23.2,Yes,Yes
2012-11-22,Nuriootpa,5.8,26.4,0.0,9.6,13.2,ESE,33.0,E,ESE,19.0,13.0,51.0,17.0,1020.9,1017.8,2.0,3.0,14.3,24.8,No,No
2017-03-30,Richmond,22.9,25.6,0.0,4.0,,NW,48.0,NE,SSE,11.0,19.0,77.0,99.0,1006.7,1007.6,7.0,8.0,24.5,18.7,No,Yes
2017-03-20,Albany,,19.7,0.0,,,,,,,0.0,,71.0,,1023.5,1019.4,1.0,,14.5,,No,No
2013-04-10,Cobar,13.9,28.6,0.0,5.0,,ENE,39.0,ENE,ESE,13.0,20.0,49.0,19.0,1022.7,1018.7,0.0,2.0,20.8,28.4,No,No
2013-05-28,Cobar,6.7,20.8,0.0,1.4,,NE,28.0,NE,NNE,17.0,15.0,67.0,30.0,1029.0,1026.1,7.0,7.0,11.8,20.5,No,No
2013-08-07,NorahHead,12.2,18.0,0.0,,,SSW,35.0,SSW,SE,24.0,20.0,68.0,59.0,1013.2,1009.2,,,14.6,15.7,No,Yes
2016-02-20,Ballarat,7.1,21.1,0.0,,,SE,46.0,SSE,SSE,26.0,26.0,65.0,41.0,1020.7,1021.3,,,12.4,19.6,No,No
2017-05-30,Katherine,17.0,31.5,0.0,12.0,,E,41.0,SE,ESE,20.0,15.0,69.0,,1017.4,1013.9,2.0,,21.7,,No,No
2014-06-12,Watsonia,5.6,17.0,0.0,2.2,0.0,NNE,28.0,,NE,0.0,11.0,75.0,67.0,1018.1,1014.9,8.0,7.0,12.1,15.3,No,Yes
2014-04-11,Launceston,14.6,18.5,0.8,,,SSE,61.0,SSE,SSE,28.0,31.0,75.0,64.0,1014.1,1015.9,,,15.1,17.4,No,No
2017-06-14,Penrith,10.2,20.6,0.0,,,NNW,15.0,S,N,2.0,6.0,88.0,69.0,,,,,14.1,18.9,No,No
2014-03-18,CoffsHarbour,16.9,27.5,0.0,4.4,9.7,NE,43.0,NW,NE,9.0,28.0,66.0,66.0,1021.3,1019.1,2.0,2.0,24.7,26.9,No,No
2013-06-24,SalmonGums,6.8,18.9,0.0,,,NNW,28.0,NNW,N,13.0,15.0,65.0,60.0,,,,,11.1,18.4,No,No
2009-10-06,Portland,7.8,12.9,3.4,2.0,9.7,SE,39.0,S,S,17.0,17.0,62.0,59.0,1026.8,1026.7,4.0,3.0,9.9,12.1,Yes,Yes
2016-01-17,PearceRAAF,18.3,35.0,1.4,,9.2,W,33.0,S,SW,11.0,20.0,40.0,35.0,1010.4,1006.7,,,28.7,30.5,Yes,No
2011-09-29,Nuriootpa,6.4,15.2,27.8,5.0,8.3,,,WSW,WSW,24.0,39.0,84.0,52.0,1005.6,1007.1,7.0,6.0,10.1,13.7,Yes,Yes
2016-11-10,SydneyAirport,16.5,25.0,7.0,2.8,10.7,E,31.0,WSW,ENE,9.0,22.0,77.0,60.0,1009.4,1007.0,6.0,2.0,19.9,22.9,Yes,No
2017-04-24,Ballarat,9.1,20.8,0.2,,,NNW,41.0,N,N,17.0,22.0,98.0,70.0,1020.7,1015.1,,8.0,16.2,19.7,No,Yes
2010-06-23,Melbourne,5.1,17.2,0.0,1.0,2.3,N,41.0,NNE,N,9.0,22.0,76.0,47.0,1035.4,1031.4,7.0,6.0,8.6,16.5,No,No
2017-05-31,Launceston,-1.5,13.4,0.2,,,NW,13.0,,WNW,0.0,6.0,96.0,56.0,,,,7.0,1.0,11.9,No,No
2015-11-21,Albany,14.2,21.1,0.0,6.2,11.9,,,SSW,,20.0,,57.0,,1027.5,1023.6,3.0,,18.4,,No,No
2009-11-30,MelbourneAirport,12.7,19.6,9.4,4.6,10.3,S,52.0,SE,SSE,28.0,33.0,70.0,51.0,1015.1,1015.2,7.0,6.0,14.5,18.1,Yes,No
2013-08-10,Tuggeranong,2.8,19.1,0.0,,,WSW,37.0,N,W,11.0,19.0,69.0,24.0,1016.6,1014.6,,,9.3,18.6,No,No
2012-09-23,NorahHead,13.0,21.5,0.0,,,NNE,43.0,N,NE,13.0,28.0,72.0,77.0,1012.1,1006.2,,,18.8,19.3,No,No
2010-01-06,CoffsHarbour,17.4,28.8,0.0,5.2,8.1,NE,41.0,NNW,NE,9.0,30.0,61.0,68.0,1016.0,1013.1,4.0,7.0,25.6,26.7,No,No
2013-06-29,Dartmoor,1.5,15.1,0.2,0.8,5.3,WNW,19.0,N,NW,2.0,7.0,100.0,83.0,1028.7,1027.2,,,2.9,14.3,No,Yes
2009-11-11,SydneyAirport,15.9,25.6,0.0,10.2,12.4,ESE,35.0,S,E,11.0,22.0,84.0,60.0,1022.6,1021.2,1.0,1.0,20.2,23.8,No,No
2016-02-18,MelbourneAirport,14.4,22.9,0.2,5.0,3.7,SW,37.0,SW,S,19.0,15.0,86.0,58.0,1012.5,1010.7,8.0,7.0,15.6,20.3,No,No
2012-10-21,Witchcliffe,7.8,23.9,0.0,,,NW,46.0,N,NW,20.0,28.0,50.0,59.0,1010.6,1009.5,,,22.3,19.1,No,Yes
2016-04-19,Witchcliffe,11.0,21.9,1.4,,,WSW,30.0,,SSW,0.0,15.0,100.0,62.0,1015.9,1016.5,,,16.8,20.5,Yes,No
2009-03-19,CoffsHarbour,17.7,26.7,0.0,4.0,6.0,NNE,31.0,WNW,NE,11.0,24.0,76.0,66.0,1017.2,1015.0,5.0,5.0,23.2,25.1,No,No
2015-04-29,CoffsHarbour,13.2,22.2,40.4,,,S,37.0,SW,S,22.0,19.0,67.0,61.0,1028.4,1026.2,,7.0,18.7,21.3,Yes,Yes
2013-07-03,Witchcliffe,8.0,14.7,8.4,,,SW,46.0,S,SW,17.0,24.0,89.0,60.0,1020.7,1020.2,,,10.8,13.5,Yes,Yes
2014-07-06,SydneyAirport,7.8,18.0,0.0,4.0,9.9,W,50.0,NW,W,19.0,31.0,,34.0,1013.7,1010.8,1.0,1.0,13.7,17.2,No,No
2015-04-13,Cobar,14.0,27.8,0.0,4.8,,ENE,24.0,E,ENE,13.0,7.0,43.0,22.0,1020.4,1016.7,7.0,6.0,20.7,27.5,No,No
2012-06-07,WaggaWagga,2.7,14.6,0.0,2.0,7.6,W,24.0,ESE,W,9.0,13.0,81.0,40.0,1025.6,1023.5,3.0,2.0,6.3,13.9,No,No
2013-11-30,GoldCoast,18.5,23.2,13.2,,,SSE,69.0,S,SSE,28.0,43.0,99.0,77.0,1013.1,1014.3,,,18.7,20.9,Yes,Yes
2009-03-09,Melbourne,9.7,25.2,0.0,4.2,10.1,S,31.0,WSW,SW,13.0,9.0,73.0,45.0,1021.5,1018.7,1.0,0.0,13.7,23.9,No,No
2010-08-31,MountGinini,-0.9,6.0,,,,WNW,50.0,WNW,WNW,20.0,17.0,27.0,42.0,,,,,3.2,4.7,,No
2011-08-06,Townsville,13.5,26.5,0.0,7.6,9.9,E,43.0,S,ENE,4.0,30.0,60.0,55.0,1021.4,1017.8,1.0,3.0,21.3,24.7,No,No
2013-04-19,Williamtown,13.8,20.1,,,,SW,44.0,SW,WSW,28.0,26.0,51.0,41.0,1014.0,1012.7,8.0,8.0,16.1,18.4,,
2014-04-26,Woomera,17.3,24.0,2.0,,,WNW,52.0,WSW,SSW,15.0,17.0,94.0,49.0,1015.7,1014.7,8.0,,17.7,23.3,Yes,No
2016-06-16,Ballarat,4.0,10.4,0.2,,,N,54.0,NNE,NNE,31.0,24.0,99.0,100.0,1020.8,1015.0,8.0,8.0,4.8,7.5,No,Yes
2011-10-19,Brisbane,15.9,23.2,0.0,7.8,8.8,E,31.0,SSE,E,7.0,15.0,65.0,48.0,1029.9,1026.4,7.0,7.0,20.6,22.4,No,No
2011-12-20,NorfolkIsland,17.1,22.4,0.0,8.0,8.6,SE,30.0,SE,SE,19.0,20.0,54.0,68.0,1017.5,1016.8,1.0,7.0,20.6,21.4,No,No
2014-07-25,Sale,0.9,18.2,0.2,,,NW,35.0,W,NNW,6.0,20.0,97.0,50.0,1017.5,1016.8,6.0,3.0,5.9,16.9,No,No
2009-01-06,Adelaide,15.2,31.0,0.0,8.2,13.3,WSW,31.0,N,,6.0,,25.0,,1012.0,,,,23.1,,No,No
2011-08-30,Perth,12.8,20.1,0.8,2.6,3.7,SW,22.0,NE,W,4.0,9.0,87.0,72.0,1017.7,1015.9,7.0,6.0,14.9,19.0,No,Yes
2012-08-13,SydneyAirport,9.4,17.1,0.2,3.0,8.1,SW,31.0,WSW,SE,17.0,17.0,64.0,52.0,1027.1,1022.6,4.0,1.0,11.9,16.1,No,No
2013-09-07,Cairns,18.8,27.4,2.8,6.6,9.7,ESE,52.0,S,SE,24.0,37.0,65.0,52.0,1020.9,1018.7,4.0,2.0,23.7,26.3,Yes,No
2016-01-04,Uluru,21.0,39.9,0.0,,,SSW,54.0,SE,SSW,22.0,20.0,17.0,11.0,1011.4,1007.6,,4.0,30.8,38.0,No,No
2013-08-10,Newcastle,11.0,23.7,0.2,,,,,NW,SW,19.0,4.0,49.0,35.0,,,0.0,0.0,16.2,23.2,No,No
2011-01-17,Witchcliffe,15.0,26.3,0.0,,,S,52.0,SSE,SSE,13.0,30.0,51.0,57.0,1012.1,1011.6,,,22.7,23.6,No,No
2014-12-01,NorfolkIsland,15.4,22.5,0.0,8.0,12.2,SSE,33.0,SSE,SE,20.0,13.0,40.0,43.0,1016.5,1015.3,2.0,1.0,20.5,21.5,No,No
