datetime,symbol,open,high,low,close,volume
2024-06-13 17:30:00,NASDAQ:MSFT,442.99,443.39,439.79,439.95,187380.0
2024-06-13 18:30:00,NASDAQ:MSFT,439.93,441.94,439.67,441.2,138925.0
2024-06-13 19:30:00,,441.21,,440.37,441.11,114970.0
2024-06-13 20:30:00,NASDAQ:MSFT,441.11,441.285,440.21,440.9,157885.0
2024-06-13 21:30:00,NASDAQ:MSFT,440.9,442.13,440.835,441.22,266635.0
2024-06-14 15:30:00,NASDAQ:MSFT,438.26,442.1,436.75,441.29,384924.0
2024-06-14 16:30:00,NASDAQ:MSFT,441.36,442.98,440.68,441.92,190775.0
,NASDAQ:MSFT,441.93,443.13,441.01,442.62,150193.0
2024-06-14 18:30:00,NASDAQ:MSFT,442.65,442.75,441.81,442.57,102015.0
2024-06-14 19:30:00,,442.61,443.01,441.58,442.33,149468.0
2024-06-14 20:30:00,NASDAQ:MSFT,442.38,,441.63,442.22,161269.0
2024-06-14 21:30:00,NASDAQ:MSFT,,442.72,,442.5,202444.0
2024-06-17 15:30:00,NASDAQ:MSFT,442.28,444.3,440.74,442.86,378381.0
2024-06-17 16:30:00,NASDAQ:MSFT,442.84,445.2,441.79,443.95,284705.0
2024-06-17 17:30:00,NASDAQ:MSFT,443.98,445.42,443.63,445.42,180615.0
2024-06-17 18:30:00,NASDAQ:MSFT,445.41,447.99,445.04,447.92,216556.0
,NASDAQ:MSFT,447.91,450.66,447.8,449.43,389760.0
,,449.43,450.94,448.58,450.64,261070.0
2024-06-17 21:30:00,NASDAQ:MSFT,450.59,450.59,448.085,448.46,312675.0
2024-06-18 15:30:00,NASDAQ:MSFT,449.805,450.14,446.43,446.91,363528.0
2024-06-18 16:30:00,NASDAQ:MSFT,446.9,447.07,444.89,445.89,293666.0
,NASDAQ:MSFT,445.88,,445.7,446.93,
2024-06-18 18:30:00,NASDAQ:MSFT,446.97,447.78,446.6,447.77,127557.0
2024-06-18 19:30:00,NASDAQ:MSFT,447.77,447.9,445.64,445.9,161070.0
2024-06-18 20:30:00,NASDAQ:MSFT,445.89,446.41,445.15,446.29,171196.0
2024-06-18 21:30:00,NASDAQ:MSFT,446.27,446.91,446.07,446.36,162588.0
2024-06-20 15:30:00,NASDAQ:MSFT,446.34,446.66,441.26,442.65,612569.0
2024-06-20 16:30:00,NASDAQ:MSFT,442.59,444.33,442.44,444.13,246306.0
2024-06-20 17:30:00,NASDAQ:MSFT,444.14,445.81,443.51,443.52,193760.0
2024-06-20 18:30:00,NASDAQ:MSFT,443.54,445.47,442.95,444.62,148917.0
2024-06-20 19:30:00,NASDAQ:MSFT,444.67,445.23,443.9,444.93,189071.0
2024-06-20 20:30:00,NASDAQ:MSFT,444.955,445.28,443.78,445.11,280491.0
2024-06-20 21:30:00,NASDAQ:MSFT,445.14,446.04,444.16,445.81,311452.0
2024-06-21 15:30:00,NASDAQ:MSFT,,450.37,446.56,447.13,
,NASDAQ:MSFT,447.07,448.44,446.51,447.69,230544.0
2024-06-21 17:30:00,NASDAQ:MSFT,447.64,449.59,447.5,449.5,207263.0
2024-06-21 18:30:00,NASDAQ:MSFT,449.52,449.75,448.43,448.56,131893.0
2024-06-21 19:30:00,NASDAQ:MSFT,448.54,449.4,448.09,449.25,132832.0
2024-06-21 20:30:00,NASDAQ:MSFT,449.25,449.49,448.59,448.65,144501.0
2024-06-21 21:30:00,NASDAQ:MSFT,448.66,450.57,448.53,,318996.0
2024-06-24 15:30:00,NASDAQ:MSFT,449.99,452.74,,449.97,494178.0
2024-06-24 16:30:00,NASDAQ:MSFT,449.9,450.74,448.17,450.06,220562.0
2024-06-24 17:30:00,NASDAQ:MSFT,450.05,450.47,449.06,,141132.0
2024-06-24 18:30:00,NASDAQ:MSFT,449.45,449.86,448.39,448.67,105901.0
2024-06-24 19:30:00,NASDAQ:MSFT,448.69,448.96,447.73,448.19,134058.0
2024-06-24 20:30:00,NASDAQ:MSFT,,448.71,447.86,448.31,152758.0
2024-06-24 21:30:00,NASDAQ:MSFT,448.33,448.69,447.32,447.67,267892.0
2024-06-25 15:30:00,NASDAQ:MSFT,448.055,449.4,446.77,448.93,386587.0
2024-06-25 16:30:00,NASDAQ:MSFT,448.97,450.16,448.54,449.5,187991.0
2024-06-25 17:30:00,NASDAQ:MSFT,449.52,450.3,448.94,449.38,133882.0
2024-06-25 18:30:00,,449.36,449.75,448.63,449.54,94258.0
2024-06-25 19:30:00,NASDAQ:MSFT,449.52,450.29,449.34,450.29,91155.0
,NASDAQ:MSFT,450.3,450.73,449.59,450.71,151286.0
2024-06-25 21:30:00,NASDAQ:MSFT,450.69,451.42,450.05,450.83,195498.0
2024-06-26 15:30:00,NASDAQ:MSFT,448.745,451.62,448.19,450.94,299271.0
2024-06-26 16:30:00,NASDAQ:MSFT,451.0,453.57,451.0,453.09,223437.0
2024-06-26 17:30:00,NASDAQ:MSFT,453.06,453.62,,452.72,135427.0
2024-06-26 18:30:00,NASDAQ:MSFT,452.7,453.09,451.3,451.91,96047.0
2024-06-26 19:30:00,NASDAQ:MSFT,451.83,452.19,451.34,451.54,107999.0
2024-06-26 20:30:00,NASDAQ:MSFT,451.54,452.05,450.89,451.43,101847.0
2024-06-26 21:30:00,NASDAQ:MSFT,451.44,452.59,450.87,452.11,151350.0
2024-06-27 15:30:00,NASDAQ:MSFT,452.165,,451.7,456.06,418667.0
2024-06-27 16:30:00,NASDAQ:MSFT,456.07,,454.28,454.64,219914.0
2024-06-27 17:30:00,NASDAQ:MSFT,454.64,454.67,,454.14,144600.0
2024-06-27 18:30:00,NASDAQ:MSFT,454.16,,453.28,454.02,90710.0
2024-06-27 19:30:00,NASDAQ:MSFT,453.97,454.55,452.61,452.88,112816.0
2024-06-27 20:30:00,NASDAQ:MSFT,452.87,453.16,,452.32,150077.0
2024-06-27 21:30:00,NASDAQ:MSFT,452.29,453.22,452.2,452.83,166042.0
2024-06-28 15:30:00,NASDAQ:MSFT,453.03,455.39,451.61,454.19,371746.0
2024-06-28 16:30:00,NASDAQ:MSFT,454.24,455.15,,452.97,276395.0
2024-06-28 17:30:00,NASDAQ:MSFT,452.95,454.08,452.16,452.83,165175.0
2024-06-28 18:30:00,NASDAQ:MSFT,452.8,454.18,452.14,453.52,
2024-06-28 19:30:00,NASDAQ:MSFT,453.53,454.12,452.8,452.86,146139.0
,NASDAQ:MSFT,452.81,453.34,452.28,452.78,146678.0
2024-06-28 21:30:00,NASDAQ:MSFT,452.77,453.12,446.41,447.68,740249.0
,NASDAQ:MSFT,448.66,451.52,445.66,451.52,607676.0
2024-07-01 16:30:00,,451.52,,,451.96,210215.0
2024-07-01 17:30:00,NASDAQ:MSFT,451.92,454.31,451.27,453.89,146962.0
2024-07-01 18:30:00,NASDAQ:MSFT,453.9,454.77,452.97,453.21,131543.0
2024-07-01 19:30:00,NASDAQ:MSFT,453.24,454.37,452.87,452.87,117542.0
2024-07-01 20:30:00,NASDAQ:MSFT,452.9,454.34,452.6,454.04,130468.0
,NASDAQ:MSFT,454.03,457.33,454.03,456.68,
2024-07-02 15:30:00,NASDAQ:MSFT,453.12,457.94,453.11,456.68,356851.0
2024-07-02 16:30:00,NASDAQ:MSFT,456.72,457.7,455.88,,165001.0
2024-07-02 17:30:00,NASDAQ:MSFT,456.85,457.04,454.85,455.65,101273.0
2024-07-02 18:30:00,NASDAQ:MSFT,455.65,457.85,455.33,457.74,125698.0
2024-07-02 19:30:00,NASDAQ:MSFT,457.76,459.16,457.37,458.61,127633.0
2024-07-02 20:30:00,NASDAQ:MSFT,458.56,459.08,458.11,458.89,118595.0
2024-07-02 21:30:00,NASDAQ:MSFT,458.89,459.59,458.59,459.43,178027.0
2024-07-03 15:30:00,,458.19,460.47,457.85,458.03,304992.0
2024-07-03 16:30:00,NASDAQ:MSFT,458.1,460.78,458.0,460.16,178694.0
2024-07-03 17:30:00,NASDAQ:MSFT,460.21,460.36,458.74,459.57,160282.0
2024-07-03 18:30:00,NASDAQ:MSFT,459.55,461.01,459.17,460.76,219930.0
2024-07-05 15:30:00,NASDAQ:MSFT,459.63,467.08,458.95,466.0,429324.0
2024-07-05 16:30:00,NASDAQ:MSFT,465.97,466.23,464.18,465.25,196375.0
2024-07-05 17:30:00,,465.26,467.02,465.13,466.98,166791.0
,NASDAQ:MSFT,466.93,468.05,466.39,467.85,134330.0
2024-07-05 19:30:00,NASDAQ:MSFT,467.825,468.35,466.74,467.15,175459.0
2024-07-05 20:30:00,NASDAQ:MSFT,467.13,,466.91,467.35,130727.0
2024-07-05 21:30:00,NASDAQ:MSFT,467.36,467.98,466.97,467.4,
2024-07-08 15:30:00,NASDAQ:MSFT,466.62,467.7,464.47,465.68,336712.0
2024-07-08 16:30:00,NASDAQ:MSFT,465.665,466.06,464.57,466.02,190638.0
2024-07-08 17:30:00,NASDAQ:MSFT,466.09,466.86,465.27,465.55,92910.0
2024-07-08 18:30:00,,465.49,465.73,465.05,465.55,69381.0
2024-07-08 19:30:00,NASDAQ:MSFT,465.56,,464.86,,83292.0
2024-07-08 20:30:00,NASDAQ:MSFT,465.92,465.92,465.08,465.5,91872.0
2024-07-08 21:30:00,NASDAQ:MSFT,465.49,466.52,464.76,466.22,200115.0
2024-07-09 15:30:00,NASDAQ:MSFT,466.985,467.32,463.45,464.18,441121.0
2024-07-09 16:30:00,NASDAQ:MSFT,464.22,464.23,462.2,463.31,212264.0
2024-07-09 17:30:00,,463.36,463.67,460.83,461.18,255190.0
2024-07-09 18:30:00,NASDAQ:MSFT,461.24,461.26,459.31,459.72,267738.0
2024-07-09 19:30:00,NASDAQ:MSFT,459.71,460.45,459.14,459.14,
2024-07-09 20:30:00,NASDAQ:MSFT,459.17,460.03,458.92,459.23,168673.0
2024-07-09 21:30:00,NASDAQ:MSFT,459.22,459.59,458.0,459.53,320075.0
2024-07-10 15:30:00,NASDAQ:MSFT,,463.28,458.85,463.01,379191.0
2024-07-10 16:30:00,NASDAQ:MSFT,463.01,463.6,459.6,,205575.0
2024-07-10 17:30:00,NASDAQ:MSFT,461.08,461.85,,461.54,133380.0
2024-07-10 18:30:00,NASDAQ:MSFT,461.56,465.08,461.46,462.99,232202.0
2024-07-10 19:30:00,NASDAQ:MSFT,463.02,464.5,462.68,464.09,94992.0
2024-07-10 20:30:00,,,465.25,463.745,464.04,153131.0
2024-07-10 21:30:00,NASDAQ:MSFT,463.99,466.46,,466.16,222464.0
2024-07-11 15:30:00,NASDAQ:MSFT,462.84,464.82,455.62,455.81,529971.0
2024-07-11 16:30:00,NASDAQ:MSFT,,456.75,451.93,452.56,482889.0
2024-07-11 17:30:00,NASDAQ:MSFT,452.51,454.63,451.55,454.43,275132.0
2024-07-11 18:30:00,NASDAQ:MSFT,,456.27,454.11,455.39,189003.0
2024-07-11 19:30:00,NASDAQ:MSFT,,455.34,,454.145,177109.0
2024-07-11 20:30:00,NASDAQ:MSFT,454.12,455.33,453.94,454.64,182409.0
2024-07-11 21:30:00,NASDAQ:MSFT,454.64,455.9,454.08,454.72,
2024-07-12 15:30:00,NASDAQ:MSFT,454.57,454.69,450.62,453.545,
2024-07-12 16:30:00,NASDAQ:MSFT,453.55,454.87,453.435,454.62,257923.0
2024-07-12 17:30:00,NASDAQ:MSFT,454.6,454.95,452.75,,192655.0
2024-07-12 18:30:00,NASDAQ:MSFT,453.86,454.94,453.4,454.79,151196.0
2024-07-12 19:30:00,NASDAQ:MSFT,454.78,456.37,454.6,,189162.0
2024-07-12 20:30:00,NASDAQ:MSFT,455.32,456.33,454.99,456.05,136906.0
2024-07-12 21:30:00,NASDAQ:MSFT,456.04,456.12,452.1,453.93,264028.0
2024-07-15 15:30:00,NASDAQ:MSFT,453.13,456.25,452.23,454.39,245303.0
2024-07-15 16:30:00,NASDAQ:MSFT,454.41,457.25,454.19,455.54,197790.0
2024-07-15 17:30:00,NASDAQ:MSFT,,456.11,451.45,452.87,159964.0
2024-07-15 18:30:00,NASDAQ:MSFT,452.87,453.75,452.23,452.33,106820.0
2024-07-15 19:30:00,,452.22,453.08,451.43,453.08,149893.0
2024-07-15 20:30:00,NASDAQ:MSFT,453.08,454.37,452.93,454.12,94924.0
2024-07-15 21:30:00,NASDAQ:MSFT,454.15,454.3,451.65,454.05,199654.0
2024-07-16 15:30:00,NASDAQ:MSFT,454.27,454.31,447.72,448.37,
2024-07-16 16:30:00,NASDAQ:MSFT,448.4,450.02,447.23,448.83,227954.0
2024-07-16 17:30:00,,448.9,449.22,447.1,447.74,236813.0
2024-07-16 18:30:00,NASDAQ:MSFT,447.74,448.8,447.22,447.38,157948.0
2024-07-16 19:30:00,NASDAQ:MSFT,447.35,448.09,446.68,447.89,199352.0
2024-07-16 20:30:00,NASDAQ:MSFT,447.82,449.69,447.79,449.56,216952.0
2024-07-16 21:30:00,NASDAQ:MSFT,449.56,450.13,449.13,449.5,229250.0
2024-07-17 15:30:00,NASDAQ:MSFT,442.3,444.35,440.0,441.12,647687.0
2024-07-17 16:30:00,NASDAQ:MSFT,441.06,442.25,439.2,441.22,395957.0
2024-07-17 17:30:00,NASDAQ:MSFT,441.19,,440.15,440.44,196380.0
,NASDAQ:MSFT,440.49,442.15,439.94,441.93,256054.0
2024-07-17 19:30:00,NASDAQ:MSFT,441.88,444.67,441.35,444.07,188570.0
2024-07-17 20:30:00,NASDAQ:MSFT,444.09,444.84,442.85,444.35,225592.0
2024-07-17 21:30:00,NASDAQ:MSFT,444.25,444.25,442.64,443.5,322656.0
2024-07-18 15:30:00,NASDAQ:MSFT,444.39,444.6,438.55,439.77,470623.0
2024-07-18 16:30:00,NASDAQ:MSFT,439.76,439.77,435.93,436.16,417643.0
2024-07-18 17:30:00,NASDAQ:MSFT,436.12,437.05,434.39,435.77,291979.0
2024-07-18 18:30:00,NASDAQ:MSFT,435.73,437.78,435.25,437.4,177118.0
2024-07-18 19:30:00,NASDAQ:MSFT,437.42,438.87,436.66,438.17,172960.0
2024-07-18 20:30:00,NASDAQ:MSFT,438.2,438.59,436.74,438.37,208486.0
2024-07-18 21:30:00,NASDAQ:MSFT,438.36,,438.05,440.02,283323.0
2024-07-19 15:30:00,NASDAQ:MSFT,432.8,,432.0,438.23,631495.0
2024-07-19 16:30:00,NASDAQ:MSFT,,440.24,437.44,437.69,247619.0
2024-07-19 17:30:00,NASDAQ:MSFT,437.7,438.74,436.45,437.62,208420.0
2024-07-19 18:30:00,NASDAQ:MSFT,437.61,437.72,435.62,435.99,151756.0
2024-07-19 19:30:00,NASDAQ:MSFT,435.9,437.26,435.83,436.21,147798.0
2024-07-19 20:30:00,NASDAQ:MSFT,436.27,438.36,435.89,,205214.0
2024-07-19 21:30:00,NASDAQ:MSFT,437.63,437.8,435.98,437.11,329159.0
2024-07-22 15:30:00,NASDAQ:MSFT,441.62,443.89,440.16,443.75,369814.0
2024-07-22 16:30:00,NASDAQ:MSFT,443.75,444.58,439.73,440.03,213081.0
2024-07-22 17:30:00,NASDAQ:MSFT,440.0,441.04,438.93,440.52,115711.0
2024-07-22 18:30:00,NASDAQ:MSFT,440.53,443.11,440.53,442.31,97298.0
2024-07-22 19:30:00,NASDAQ:MSFT,442.3,444.58,442.27,,99840.0
2024-07-22 20:30:00,NASDAQ:MSFT,443.97,444.48,442.7,443.13,90126.0
2024-07-22 21:30:00,NASDAQ:MSFT,443.12,444.04,442.585,442.92,178334.0
2024-07-23 15:30:00,NASDAQ:MSFT,,447.79,443.23,446.09,282192.0
2024-07-23 16:30:00,NASDAQ:MSFT,446.19,448.35,444.15,447.92,168252.0
2024-07-23 17:30:00,NASDAQ:MSFT,447.95,448.01,444.37,445.09,132024.0
2024-07-23 18:30:00,NASDAQ:MSFT,445.06,445.36,443.49,444.56,118738.0
2024-07-23 19:30:00,NASDAQ:MSFT,444.5,445.34,443.89,444.37,88095.0
2024-07-23 20:30:00,NASDAQ:MSFT,444.39,444.62,443.88,444.23,102461.0
2024-07-23 21:30:00,NASDAQ:MSFT,444.29,444.92,443.1,444.82,178339.0
2024-07-24 15:30:00,NASDAQ:MSFT,440.225,441.49,436.6,436.63,321144.0
2024-07-24 16:30:00,NASDAQ:MSFT,436.63,437.05,431.09,431.94,381118.0
2024-07-24 17:30:00,NASDAQ:MSFT,431.93,432.66,430.44,430.75,317997.0
2024-07-24 18:30:00,NASDAQ:MSFT,430.75,431.3,428.94,429.96,
2024-07-24 19:30:00,NASDAQ:MSFT,429.93,430.54,427.76,428.24,296405.0
2024-07-24 20:30:00,NASDAQ:MSFT,428.22,429.41,427.6,428.59,298600.0
2024-07-24 21:30:00,NASDAQ:MSFT,428.59,,427.7,428.86,355150.0
2024-07-25 15:30:00,NASDAQ:MSFT,428.8,429.84,417.51,421.1,1056007.0
2024-07-25 16:30:00,NASDAQ:MSFT,421.01,425.39,420.5,423.77,553307.0
2024-07-25 17:30:00,NASDAQ:MSFT,423.74,425.93,420.98,425.05,333156.0
2024-07-25 18:30:00,,424.99,427.27,424.32,425.01,250350.0
2024-07-25 19:30:00,NASDAQ:MSFT,425.05,425.41,422.37,423.17,260118.0
2024-07-25 20:30:00,NASDAQ:MSFT,,423.53,420.25,422.03,400583.0
2024-07-25 21:30:00,NASDAQ:MSFT,422.0,422.16,417.96,418.49,390654.0
,NASDAQ:MSFT,418.185,424.27,417.27,423.0,582785.0
2024-07-26 16:30:00,NASDAQ:MSFT,423.05,424.26,420.11,423.39,287036.0
2024-07-26 17:30:00,NASDAQ:MSFT,423.44,,422.91,427.16,353825.0
2024-07-26 18:30:00,NASDAQ:MSFT,427.16,428.93,426.96,428.62,227944.0
2024-07-26 19:30:00,NASDAQ:MSFT,428.58,428.74,,425.37,225368.0
2024-07-26 20:30:00,NASDAQ:MSFT,425.35,426.0,424.06,425.49,179510.0
2024-07-26 21:30:00,NASDAQ:MSFT,425.48,426.0,423.5,425.28,285674.0
2024-07-29 15:30:00,NASDAQ:MSFT,431.5,432.02,425.32,427.26,451474.0
2024-07-29 16:30:00,NASDAQ:MSFT,427.3,428.14,424.92,425.84,165009.0
2024-07-29 17:30:00,NASDAQ:MSFT,425.82,429.22,424.71,427.99,143823.0
2024-07-29 18:30:00,NASDAQ:MSFT,428.0,429.75,427.99,428.26,143071.0
2024-07-29 19:30:00,NASDAQ:MSFT,428.29,429.06,426.5,426.62,89650.0
,NASDAQ:MSFT,426.59,428.0,426.16,427.66,143796.0
2024-07-29 21:30:00,NASDAQ:MSFT,427.64,428.63,426.63,,194050.0
2024-07-30 15:30:00,NASDAQ:MSFT,427.79,429.01,,427.43,371500.0
2024-07-30 16:30:00,NASDAQ:MSFT,427.4,427.49,421.865,,260510.0
2024-07-30 17:30:00,NASDAQ:MSFT,422.27,422.9,,420.24,374021.0
2024-07-30 18:30:00,NASDAQ:MSFT,420.27,420.32,417.39,418.38,448951.0
2024-07-30 19:30:00,NASDAQ:MSFT,418.41,421.87,417.95,420.79,187742.0
2024-07-30 20:30:00,NASDAQ:MSFT,420.83,421.43,419.56,420.94,253739.0
2024-07-30 21:30:00,NASDAQ:MSFT,420.9,425.21,420.37,422.29,405259.0
2024-07-31 15:30:00,NASDAQ:MSFT,420.55,421.7,412.21,417.61,1116521.0
2024-07-31 16:30:00,NASDAQ:MSFT,417.69,419.02,414.93,417.79,424493.0
2024-07-31 17:30:00,NASDAQ:MSFT,417.88,418.665,415.49,415.7,328167.0
2024-07-31 18:30:00,NASDAQ:MSFT,415.68,417.44,413.86,417.02,341490.0
2024-07-31 19:30:00,NASDAQ:MSFT,416.96,420.12,415.81,418.45,
2024-07-31 20:30:00,NASDAQ:MSFT,418.41,421.21,415.92,416.2,558168.0
2024-07-31 21:30:00,NASDAQ:MSFT,416.22,419.0,415.56,418.21,482477.0
2024-08-01 15:30:00,NASDAQ:MSFT,420.75,427.45,418.19,424.13,906748.0
2024-08-01 16:30:00,NASDAQ:MSFT,424.21,425.79,418.84,418.97,
,NASDAQ:MSFT,418.91,421.03,,419.2,304012.0
2024-08-01 18:30:00,NASDAQ:MSFT,419.17,419.85,416.96,418.035,284505.0
2024-08-01 19:30:00,NASDAQ:MSFT,418.11,418.29,413.09,414.44,273304.0
2024-08-01 20:30:00,NASDAQ:MSFT,414.38,415.92,413.87,415.14,191252.0
,NASDAQ:MSFT,415.19,418.05,414.28,417.02,311204.0
2024-08-02 15:30:00,,412.4,415.0,404.33,407.08,712670.0
2024-08-02 16:30:00,NASDAQ:MSFT,407.0,408.4,404.44,405.35,419025.0
2024-08-02 17:30:00,NASDAQ:MSFT,405.33,408.6,404.82,406.32,284376.0
,NASDAQ:MSFT,406.3,408.0,404.99,405.65,229084.0
2024-08-02 19:30:00,NASDAQ:MSFT,405.65,407.14,404.65,407.06,206702.0
2024-08-02 20:30:00,NASDAQ:MSFT,407.05,407.85,405.48,407.73,333072.0
2024-08-02 21:30:00,NASDAQ:MSFT,,409.02,405.93,408.49,364423.0
2024-08-05 15:30:00,NASDAQ:MSFT,389.1,397.43,385.6,394.38,1168196.0
2024-08-05 16:30:00,NASDAQ:MSFT,394.425,400.0,394.385,398.99,567798.0
2024-08-05 17:30:00,NASDAQ:MSFT,398.93,401.03,397.07,400.75,370269.0
2024-08-05 18:30:00,NASDAQ:MSFT,400.66,400.68,396.33,397.28,301108.0
2024-08-05 19:30:00,NASDAQ:MSFT,397.27,398.5,393.77,394.68,262525.0
2024-08-05 20:30:00,NASDAQ:MSFT,394.6,396.08,393.17,395.58,418718.0
2024-08-05 21:30:00,,395.57,396.0,393.26,395.62,455980.0
2024-08-06 15:30:00,NASDAQ:MSFT,400.01,403.23,398.44,401.86,578205.0
2024-08-06 16:30:00,NASDAQ:MSFT,401.93,404.98,401.13,401.17,448817.0
2024-08-06 17:30:00,NASDAQ:MSFT,401.17,405.55,401.15,404.06,221939.0
,NASDAQ:MSFT,404.03,405.7,403.22,403.75,214360.0
2024-08-06 19:30:00,NASDAQ:MSFT,403.9,404.38,402.96,404.32,173362.0
2024-08-06 20:30:00,NASDAQ:MSFT,404.35,404.8,400.8,401.87,217141.0
2024-08-06 21:30:00,NASDAQ:MSFT,401.85,402.13,399.23,399.42,357893.0
2024-08-07 15:30:00,NASDAQ:MSFT,408.68,410.08,406.92,408.38,451945.0
2024-08-07 16:30:00,NASDAQ:MSFT,408.36,409.49,406.5,407.21,203876.0
2024-08-07 17:30:00,NASDAQ:MSFT,407.28,407.65,403.37,404.75,210313.0
2024-08-07 18:30:00,NASDAQ:MSFT,404.79,404.84,,401.2,212905.0
2024-08-07 19:30:00,NASDAQ:MSFT,401.16,402.09,399.23,400.04,283657.0
2024-08-07 20:30:00,NASDAQ:MSFT,400.02,401.03,398.26,400.15,230176.0
2024-08-07 21:30:00,NASDAQ:MSFT,400.04,400.68,397.475,398.27,251320.0
2024-08-08 15:30:00,NASDAQ:MSFT,402.55,405.69,399.99,405.45,337166.0
,NASDAQ:MSFT,405.445,405.86,402.27,403.18,249150.0
2024-08-08 17:30:00,NASDAQ:MSFT,403.18,404.75,402.12,402.81,165770.0
2024-08-08 18:30:00,NASDAQ:MSFT,402.8,404.1,401.15,403.82,153514.0
2024-08-08 19:30:00,NASDAQ:MSFT,403.82,405.56,403.75,404.355,206406.0
2024-08-08 20:30:00,NASDAQ:MSFT,404.36,405.35,401.48,401.54,336676.0
2024-08-08 21:30:00,NASDAQ:MSFT,401.53,403.29,400.27,403.01,277191.0
2024-08-09 15:30:00,NASDAQ:MSFT,403.79,405.97,403.14,403.92,326863.0
2024-08-09 16:30:00,NASDAQ:MSFT,403.91,406.15,402.25,404.18,218545.0
2024-08-09 17:30:00,NASDAQ:MSFT,404.3,405.57,403.42,403.67,119912.0
2024-08-09 18:30:00,NASDAQ:MSFT,,407.59,403.64,407.59,177405.0
2024-08-09 19:30:00,NASDAQ:MSFT,407.59,408.02,405.94,406.43,126323.0
2024-08-09 20:30:00,NASDAQ:MSFT,406.43,407.07,405.96,406.22,130001.0
2024-08-09 21:30:00,NASDAQ:MSFT,406.25,407.18,405.72,406.04,214808.0
2024-08-12 15:30:00,NASDAQ:MSFT,407.06,408.34,,405.71,363666.0
2024-08-12 16:30:00,NASDAQ:MSFT,405.79,408.12,404.35,405.38,207648.0
2024-08-12 17:30:00,NASDAQ:MSFT,405.34,408.78,405.19,407.84,179244.0
2024-08-12 18:30:00,NASDAQ:MSFT,407.79,,405.3,406.75,118180.0
2024-08-12 19:30:00,NASDAQ:MSFT,406.8,,405.51,405.83,108287.0
2024-08-12 20:30:00,NASDAQ:MSFT,405.7,406.36,,405.5,
2024-08-12 21:30:00,NASDAQ:MSFT,405.51,407.02,405.12,406.95,204552.0
2024-08-13 15:30:00,NASDAQ:MSFT,409.59,412.88,409.57,410.64,331068.0
2024-08-13 16:30:00,NASDAQ:MSFT,410.59,413.76,409.93,413.25,261426.0
2024-08-13 17:30:00,NASDAQ:MSFT,413.24,413.91,412.58,413.41,157138.0
2024-08-13 18:30:00,NASDAQ:MSFT,413.4,414.95,413.14,414.31,162107.0
2024-08-13 19:30:00,NASDAQ:MSFT,414.34,414.77,412.85,414.29,123414.0
2024-08-13 20:30:00,NASDAQ:MSFT,414.27,414.85,,413.87,113079.0
2024-08-13 21:30:00,,413.83,414.1,412.51,,353083.0
2024-08-14 15:30:00,NASDAQ:MSFT,415.0,,413.5,414.25,292587.0
2024-08-14 16:30:00,NASDAQ:MSFT,414.24,416.3,412.44,416.3,184844.0
2024-08-14 17:30:00,NASDAQ:MSFT,416.3,417.56,415.26,415.86,193967.0
2024-08-14 18:30:00,NASDAQ:MSFT,415.86,416.71,415.13,416.43,109693.0
2024-08-14 19:30:00,NASDAQ:MSFT,416.41,417.05,415.68,416.15,122849.0
2024-08-14 20:30:00,NASDAQ:MSFT,416.12,416.6,415.12,415.65,115429.0
2024-08-14 21:30:00,NASDAQ:MSFT,415.66,417.72,415.55,,299527.0
2024-08-15 15:30:00,NASDAQ:MSFT,419.72,420.93,417.65,,417779.0
2024-08-15 16:30:00,NASDAQ:MSFT,419.81,419.92,417.99,418.73,242130.0
2024-08-15 17:30:00,NASDAQ:MSFT,418.77,420.55,,420.09,
2024-08-15 18:30:00,NASDAQ:MSFT,420.09,420.15,418.54,419.11,159799.0
2024-08-15 19:30:00,NASDAQ:MSFT,419.19,420.26,419.19,420.01,140459.0
2024-08-15 20:30:00,NASDAQ:MSFT,420.04,420.19,419.49,,116588.0
2024-08-15 21:30:00,NASDAQ:MSFT,419.96,421.11,419.11,421.09,313871.0
2024-08-16 15:30:00,NASDAQ:MSFT,420.965,421.34,417.32,417.84,440553.0
2024-08-16 16:30:00,NASDAQ:MSFT,417.82,418.5,417.31,417.98,235864.0
2024-08-16 17:30:00,NASDAQ:MSFT,417.95,419.46,417.66,419.16,163933.0
2024-08-16 18:30:00,NASDAQ:MSFT,419.18,419.68,418.98,419.52,142795.0
2024-08-16 19:30:00,NASDAQ:MSFT,419.53,419.68,418.43,418.89,120239.0
2024-08-16 20:30:00,NASDAQ:MSFT,418.93,419.14,418.52,418.86,128307.0
,NASDAQ:MSFT,418.9,419.24,418.31,418.54,153676.0
2024-08-19 15:30:00,NASDAQ:MSFT,418.99,419.87,416.46,417.76,245954.0
2024-08-19 16:30:00,NASDAQ:MSFT,417.81,418.69,417.07,417.95,113640.0
2024-08-19 17:30:00,NASDAQ:MSFT,417.97,418.17,417.08,418.125,103538.0
2024-08-19 18:30:00,NASDAQ:MSFT,,419.2,417.99,418.57,82895.0
2024-08-19 19:30:00,NASDAQ:MSFT,418.61,419.5,418.46,419.43,79052.0
2024-08-19 20:30:00,NASDAQ:MSFT,419.42,420.59,419.37,419.64,152713.0
2024-08-19 21:30:00,NASDAQ:MSFT,419.61,421.68,419.47,421.55,219126.0
2024-08-20 15:30:00,NASDAQ:MSFT,421.7,423.64,421.66,422.51,262771.0
