Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
7249,30985,Male,Loyal Customer,50,Personal Travel,Eco,1476,3,1,3,4,5,3,5,5,3,4,4,1,4,5,0,2.0,neutral or dissatisfied
7028,79274,Male,Loyal Customer,26,Personal Travel,Eco,2454,3,2,3,1,3,5,5,1,4,1,1,5,2,5,0,0.0,neutral or dissatisfied
24250,34019,Male,Loyal Customer,15,Personal Travel,Eco,1598,1,5,1,2,5,1,5,5,3,3,5,3,5,5,11,26.0,neutral or dissatisfied
25594,84175,Male,Loyal Customer,48,Business travel,Business,3022,3,4,4,4,2,2,1,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
19368,65375,Male,Loyal Customer,56,Business travel,Business,432,1,1,1,1,5,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
16652,63705,Female,Loyal Customer,53,Business travel,Business,1660,1,1,1,1,2,5,5,5,5,5,5,5,5,3,26,13.0,satisfied
13327,47098,Female,Loyal Customer,50,Personal Travel,Eco,639,3,5,3,4,4,5,4,5,5,3,2,4,5,5,8,10.0,neutral or dissatisfied
8284,90182,Female,Loyal Customer,29,Personal Travel,Eco,983,1,2,1,3,1,1,1,1,1,3,3,4,4,1,0,0.0,neutral or dissatisfied
16853,95950,Male,Loyal Customer,57,Business travel,Business,2449,4,4,4,4,2,5,5,2,2,2,2,4,2,4,0,0.0,satisfied
22206,9165,Male,Loyal Customer,57,Personal Travel,Eco,946,4,2,4,3,3,4,3,3,2,1,4,4,3,3,0,14.0,neutral or dissatisfied
15063,95787,Male,Loyal Customer,45,Personal Travel,Eco,237,1,4,1,3,4,1,4,4,5,3,4,3,5,4,0,0.0,neutral or dissatisfied
19851,17705,Male,Loyal Customer,39,Business travel,Business,311,2,3,4,3,2,4,4,2,2,2,2,3,2,2,0,6.0,neutral or dissatisfied
2636,109196,Female,Loyal Customer,51,Business travel,Eco,616,2,1,1,1,5,4,4,2,2,2,2,4,2,1,104,94.0,neutral or dissatisfied
24343,89057,Male,Loyal Customer,45,Business travel,Business,1892,5,5,5,5,4,3,4,3,3,3,3,3,3,3,0,0.0,satisfied
23582,56562,Male,Loyal Customer,56,Business travel,Business,3275,4,4,4,4,2,4,4,5,5,5,5,3,5,4,1,0.0,satisfied
6778,122050,Female,Loyal Customer,33,Business travel,Business,3069,2,2,2,2,5,5,4,5,5,5,4,4,5,3,0,0.0,satisfied
8554,67764,Female,Loyal Customer,39,Business travel,Business,2590,1,1,3,1,5,4,5,4,4,4,4,3,4,3,0,0.0,satisfied
19995,32538,Male,Loyal Customer,41,Business travel,Eco,102,3,1,5,1,3,3,3,3,1,5,4,5,3,3,1,6.0,satisfied
20251,116512,Female,Loyal Customer,64,Personal Travel,Eco,447,2,4,1,5,2,3,3,2,2,1,2,4,2,1,0,0.0,neutral or dissatisfied
9770,8720,Male,Loyal Customer,66,Personal Travel,Eco,280,3,4,3,5,2,3,2,2,4,2,4,4,4,2,10,33.0,neutral or dissatisfied
18001,110320,Male,Loyal Customer,43,Business travel,Business,798,5,5,5,5,2,4,5,3,3,3,3,3,3,4,0,0.0,satisfied
4755,5623,Female,Loyal Customer,70,Personal Travel,Eco,624,2,5,2,5,2,1,3,2,2,2,4,3,2,2,0,0.0,neutral or dissatisfied
14597,59910,Male,Loyal Customer,54,Business travel,Business,2393,3,3,3,3,5,5,4,5,5,5,5,5,5,3,1,0.0,satisfied
25955,56083,Female,Loyal Customer,65,Personal Travel,Eco,2475,3,4,4,1,4,3,3,3,4,4,5,3,4,3,0,0.0,neutral or dissatisfied
20306,41758,Female,Loyal Customer,58,Business travel,Eco Plus,230,4,1,1,1,3,3,4,4,4,4,4,2,4,3,0,0.0,neutral or dissatisfied
15595,95023,Male,Loyal Customer,43,Personal Travel,Eco,277,2,3,5,3,3,5,3,3,4,2,4,4,4,3,0,0.0,neutral or dissatisfied
4782,83541,Female,Loyal Customer,37,Business travel,Business,1121,1,1,1,1,3,4,4,3,3,3,3,5,3,4,0,1.0,satisfied
13446,98722,Male,Loyal Customer,55,Personal Travel,Eco Plus,861,3,5,2,4,3,2,3,3,4,4,4,5,4,3,2,11.0,neutral or dissatisfied
908,36975,Female,Loyal Customer,28,Business travel,Eco,805,5,5,5,5,5,5,5,5,4,5,2,5,5,5,0,0.0,satisfied
21145,65001,Female,Loyal Customer,36,Business travel,Eco,224,4,4,4,4,4,4,4,4,5,5,1,4,4,4,0,0.0,satisfied
229,54060,Male,Loyal Customer,55,Business travel,Eco,1416,5,2,2,2,5,5,5,5,4,3,5,2,5,5,1,0.0,satisfied
15606,71535,Female,disloyal Customer,26,Business travel,Business,1012,4,4,4,4,5,4,5,5,4,3,4,5,5,5,0,0.0,satisfied
12733,102225,Male,disloyal Customer,64,Business travel,Business,258,3,4,4,3,1,3,1,1,4,5,5,5,5,1,15,0.0,neutral or dissatisfied
11962,47496,Female,Loyal Customer,18,Personal Travel,Eco,599,4,4,4,5,5,4,5,5,1,3,4,3,4,5,59,59.0,neutral or dissatisfied
7557,18115,Female,disloyal Customer,18,Business travel,Eco,629,1,0,1,1,3,1,3,3,2,1,5,4,1,3,0,0.0,neutral or dissatisfied
18414,28936,Female,Loyal Customer,55,Business travel,Eco,697,2,4,3,3,5,3,4,2,2,2,2,4,2,4,0,0.0,neutral or dissatisfied
13581,5557,Female,disloyal Customer,40,Business travel,Business,588,2,2,2,4,5,2,5,5,2,2,4,2,3,5,0,0.0,neutral or dissatisfied
21093,103014,Female,disloyal Customer,37,Business travel,Business,460,3,3,3,1,3,3,3,3,4,5,4,5,4,3,42,71.0,neutral or dissatisfied
13600,91776,Male,Loyal Customer,50,Personal Travel,Eco,590,3,3,4,3,5,4,3,5,2,4,1,3,5,5,24,21.0,neutral or dissatisfied
274,14292,Female,Loyal Customer,35,Business travel,Business,3833,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0,3.0,satisfied
9913,26080,Female,Loyal Customer,40,Business travel,Eco,591,5,1,1,1,5,5,5,5,1,3,4,3,1,5,3,11.0,satisfied
13128,15022,Female,Loyal Customer,38,Personal Travel,Eco,557,1,5,1,2,4,1,4,4,3,4,4,1,3,4,0,0.0,neutral or dissatisfied
20833,97659,Female,Loyal Customer,57,Business travel,Business,2008,2,2,5,2,4,4,5,4,4,4,4,3,4,3,19,13.0,satisfied
3309,99695,Male,Loyal Customer,52,Personal Travel,Eco,442,3,3,3,4,5,3,5,5,2,1,4,2,4,5,2,5.0,neutral or dissatisfied
7759,47683,Female,Loyal Customer,24,Personal Travel,Eco,715,3,2,4,2,3,4,3,3,4,2,1,3,2,3,0,0.0,neutral or dissatisfied
2267,58571,Female,Loyal Customer,56,Business travel,Business,1806,5,5,5,5,5,4,4,5,5,5,5,3,5,4,4,0.0,satisfied
10427,118946,Female,Loyal Customer,46,Business travel,Business,3388,4,4,4,4,4,4,5,4,4,4,4,3,4,4,129,117.0,satisfied
13018,18859,Male,Loyal Customer,18,Business travel,Eco,500,4,5,5,5,4,5,4,4,5,5,3,2,1,4,13,12.0,satisfied
3692,47713,Female,Loyal Customer,48,Personal Travel,Eco Plus,1428,1,5,1,2,4,5,5,2,2,1,4,5,2,4,0,0.0,neutral or dissatisfied
20221,64739,Female,Loyal Customer,57,Business travel,Eco,224,4,5,5,5,4,3,3,4,4,4,4,1,4,4,0,19.0,neutral or dissatisfied
21537,27363,Female,Loyal Customer,46,Business travel,Eco,1050,5,3,3,3,1,1,4,5,5,5,5,4,5,3,0,4.0,satisfied
8241,35339,Male,Loyal Customer,12,Business travel,Business,2948,3,1,1,1,3,3,3,3,1,5,3,4,4,3,31,36.0,neutral or dissatisfied
25022,5605,Male,disloyal Customer,9,Business travel,Eco,685,2,1,1,1,3,1,3,3,5,4,4,4,4,3,0,0.0,neutral or dissatisfied
12214,41602,Male,Loyal Customer,36,Personal Travel,Eco,1504,4,5,4,5,1,4,1,1,3,5,3,3,5,1,3,8.0,neutral or dissatisfied
10745,127609,Female,Loyal Customer,42,Business travel,Business,1773,3,3,3,3,4,3,5,4,4,4,4,5,4,3,0,0.0,satisfied
10598,1903,Female,Loyal Customer,39,Business travel,Business,351,2,2,2,2,4,5,4,4,4,5,4,4,4,3,0,0.0,satisfied
3085,122851,Female,Loyal Customer,55,Business travel,Business,2844,0,0,0,3,4,5,5,4,4,4,4,4,4,5,4,6.0,satisfied
15651,22743,Male,Loyal Customer,36,Business travel,Business,147,4,4,4,4,2,5,5,4,4,4,3,3,4,3,0,0.0,satisfied
4569,102747,Male,Loyal Customer,34,Business travel,Business,255,3,1,3,3,5,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
11634,28835,Female,Loyal Customer,35,Business travel,Business,954,2,2,2,2,1,1,2,4,4,4,4,3,4,4,0,0.0,satisfied
17690,2058,Female,disloyal Customer,27,Business travel,Eco,785,4,4,4,4,2,4,2,2,4,3,4,2,4,2,18,10.0,neutral or dissatisfied
17057,18231,Male,disloyal Customer,27,Business travel,Eco,137,4,0,4,3,2,4,2,2,4,2,5,4,2,2,0,0.0,satisfied
6876,16824,Female,Loyal Customer,57,Personal Travel,Eco,645,3,5,3,4,4,4,5,4,4,3,4,3,4,3,12,18.0,neutral or dissatisfied
5448,58914,Female,Loyal Customer,51,Personal Travel,Eco,888,4,4,5,4,1,3,3,3,3,5,3,2,3,3,0,7.0,neutral or dissatisfied
10261,18549,Female,Loyal Customer,36,Business travel,Business,1891,0,3,0,1,3,4,5,4,4,5,5,4,4,2,0,5.0,satisfied
19268,110193,Male,Loyal Customer,48,Personal Travel,Eco,1056,1,1,1,3,3,1,2,3,2,4,3,4,2,3,5,0.0,neutral or dissatisfied
4084,8719,Female,disloyal Customer,22,Personal Travel,Eco,280,2,5,5,2,2,5,1,2,4,5,2,4,2,2,0,0.0,neutral or dissatisfied
9538,67166,Female,Loyal Customer,20,Personal Travel,Eco,1121,4,5,4,5,3,4,3,3,3,4,4,3,4,3,0,0.0,satisfied
8563,83023,Male,Loyal Customer,42,Business travel,Business,2317,2,2,2,2,3,4,4,5,5,4,5,3,5,3,0,0.0,satisfied
935,20855,Female,Loyal Customer,14,Personal Travel,Eco,357,4,4,4,4,1,4,1,1,5,2,4,5,4,1,0,0.0,neutral or dissatisfied
17669,114987,Female,Loyal Customer,35,Business travel,Business,325,2,1,1,1,2,3,4,2,2,2,2,3,2,1,0,0.0,neutral or dissatisfied
21411,84141,Male,Loyal Customer,22,Personal Travel,Eco,782,3,1,3,4,3,3,3,3,4,3,3,3,3,3,3,0.0,neutral or dissatisfied
16098,55570,Female,Loyal Customer,43,Business travel,Business,3020,5,5,1,5,5,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
18235,63838,Female,Loyal Customer,21,Business travel,Business,1839,2,2,2,2,3,4,3,3,4,4,4,4,4,3,0,26.0,satisfied
5874,114876,Female,Loyal Customer,34,Business travel,Business,1782,3,3,4,3,5,4,5,4,4,4,4,3,4,3,28,16.0,satisfied
11515,72515,Female,Loyal Customer,34,Business travel,Business,964,3,5,2,5,1,1,1,3,3,3,3,1,3,1,64,68.0,neutral or dissatisfied
18240,73937,Male,Loyal Customer,31,Business travel,Eco,2342,2,4,4,4,2,2,2,3,1,3,3,2,4,2,3,27.0,neutral or dissatisfied
14009,88487,Male,Loyal Customer,61,Business travel,Business,3475,2,2,2,2,2,1,3,5,5,5,5,4,5,2,8,3.0,satisfied
23526,39863,Male,Loyal Customer,16,Business travel,Business,1710,3,5,3,3,3,3,3,3,3,1,4,2,3,3,0,0.0,neutral or dissatisfied
12088,70682,Female,Loyal Customer,49,Personal Travel,Eco,447,2,5,1,1,4,1,4,5,5,1,5,4,5,4,0,0.0,neutral or dissatisfied
13587,53913,Male,Loyal Customer,54,Personal Travel,Eco,191,1,4,1,4,3,1,3,3,4,2,4,5,5,3,0,0.0,neutral or dissatisfied
10633,49579,Male,Loyal Customer,47,Business travel,Eco,337,4,4,4,4,4,4,4,4,1,1,1,2,3,4,0,2.0,satisfied
7983,123649,Female,Loyal Customer,48,Business travel,Business,214,4,4,4,4,2,5,5,5,5,5,5,3,5,3,0,3.0,satisfied
6426,59396,Female,Loyal Customer,66,Personal Travel,Eco,2556,1,1,1,3,1,4,3,4,4,1,1,2,4,1,65,56.0,neutral or dissatisfied
1000,79213,Male,Loyal Customer,22,Personal Travel,Eco,1990,2,4,2,4,1,2,1,1,3,3,3,2,4,1,0,0.0,neutral or dissatisfied
7176,39130,Female,Loyal Customer,61,Business travel,Business,228,4,5,5,5,4,4,4,4,4,4,4,2,4,3,0,0.0,neutral or dissatisfied
25391,19935,Female,Loyal Customer,51,Personal Travel,Eco,315,1,1,1,3,5,3,3,4,4,1,4,2,4,2,0,0.0,neutral or dissatisfied
13337,119133,Male,Loyal Customer,70,Business travel,Business,2910,2,1,1,1,4,2,2,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
2073,6210,Male,Loyal Customer,38,Business travel,Business,462,4,4,4,4,3,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
527,75299,Male,Loyal Customer,36,Personal Travel,Eco Plus,1744,2,1,2,4,1,2,1,1,3,1,2,4,4,1,0,0.0,neutral or dissatisfied
4405,94369,Female,Loyal Customer,39,Business travel,Business,3609,1,1,1,1,2,4,5,5,5,5,5,4,5,4,0,1.0,satisfied
23809,79176,Female,disloyal Customer,20,Business travel,Business,2422,4,0,4,3,4,2,2,4,3,4,5,2,4,2,12,26.0,satisfied
6748,57755,Female,Loyal Customer,49,Business travel,Business,2704,5,5,5,5,4,3,3,3,4,3,5,3,4,3,35,63.0,satisfied
7660,49339,Male,disloyal Customer,39,Business travel,Eco,262,5,1,5,2,2,5,2,2,2,5,3,3,3,2,0,0.0,satisfied
6115,75549,Male,Loyal Customer,37,Business travel,Business,2244,1,1,2,1,4,4,5,4,4,4,4,3,4,4,1,5.0,satisfied
8738,83316,Female,disloyal Customer,49,Business travel,Eco,1469,4,4,4,4,5,4,5,5,3,1,4,3,3,5,0,46.0,neutral or dissatisfied
5455,73131,Female,Loyal Customer,51,Business travel,Business,1068,5,5,5,5,5,5,5,3,3,3,3,5,3,3,19,37.0,satisfied
24185,94554,Male,Loyal Customer,25,Business travel,Eco,496,1,3,3,3,1,2,4,1,2,3,4,3,3,1,3,0.0,neutral or dissatisfied
859,107586,Female,Loyal Customer,45,Business travel,Business,423,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0.0,neutral or dissatisfied
7602,92445,Male,Loyal Customer,39,Business travel,Business,2139,1,5,1,1,5,4,5,4,4,4,4,4,4,3,1,0.0,satisfied
12428,60656,Male,Loyal Customer,55,Business travel,Business,1591,1,1,1,1,4,4,4,1,1,1,1,4,1,3,6,0.0,neutral or dissatisfied
18941,23191,Male,Loyal Customer,30,Personal Travel,Eco,223,3,1,0,3,2,0,2,2,2,4,4,4,4,2,20,14.0,neutral or dissatisfied
13611,82706,Male,Loyal Customer,12,Personal Travel,Eco,632,5,3,5,3,1,5,1,1,4,4,3,2,4,1,31,37.0,satisfied
14958,90387,Female,Loyal Customer,54,Personal Travel,Business,270,2,0,2,4,4,4,3,3,3,2,3,3,3,1,0,3.0,neutral or dissatisfied
21795,33579,Male,Loyal Customer,26,Business travel,Eco,474,5,3,3,3,5,5,5,5,2,4,5,3,2,5,0,0.0,satisfied
17685,129678,Female,Loyal Customer,47,Business travel,Business,2815,3,3,3,3,2,4,4,3,3,3,3,5,3,3,0,0.0,satisfied
7662,12391,Male,disloyal Customer,36,Business travel,Eco,253,2,3,2,3,2,2,2,2,4,5,4,4,4,2,41,28.0,neutral or dissatisfied
8411,105389,Male,Loyal Customer,24,Personal Travel,Eco,369,2,2,2,4,3,2,3,3,1,1,3,4,4,3,0,0.0,neutral or dissatisfied
20148,122221,Male,disloyal Customer,22,Business travel,Business,603,0,4,0,4,3,0,3,3,4,3,4,5,4,3,0,0.0,satisfied
10170,97194,Male,Loyal Customer,39,Personal Travel,Eco,1497,4,4,3,2,1,3,1,1,4,2,4,5,5,1,0,0.0,neutral or dissatisfied
22843,5647,Male,Loyal Customer,49,Personal Travel,Business,299,3,3,3,3,1,3,3,3,3,3,3,2,3,4,0,7.0,neutral or dissatisfied
20393,53721,Male,Loyal Customer,38,Personal Travel,Eco,1208,4,1,4,4,2,4,2,2,1,4,3,2,3,2,0,0.0,neutral or dissatisfied
24815,103653,Female,Loyal Customer,32,Business travel,Business,405,1,1,1,1,2,2,2,2,3,5,5,4,4,2,0,0.0,satisfied
19152,4022,Female,disloyal Customer,23,Business travel,Business,483,5,0,5,5,4,5,4,4,5,5,5,3,5,4,0,0.0,satisfied
16688,57580,Female,Loyal Customer,43,Business travel,Business,1597,5,5,5,5,4,3,5,5,5,5,5,5,5,3,0,1.0,satisfied
9178,2904,Female,Loyal Customer,45,Personal Travel,Eco,491,2,5,2,5,4,4,4,2,2,2,2,4,2,5,95,104.0,neutral or dissatisfied
8834,104747,Male,disloyal Customer,37,Business travel,Eco,846,3,3,3,1,2,3,2,2,4,5,4,4,2,2,46,91.0,neutral or dissatisfied
25651,80230,Female,Loyal Customer,46,Business travel,Business,2153,2,2,2,2,5,5,5,4,3,5,5,5,3,5,2,0.0,satisfied
6286,100754,Female,Loyal Customer,22,Personal Travel,Eco,328,4,5,3,1,2,3,2,2,4,2,3,2,2,2,0,0.0,neutral or dissatisfied
23574,941,Female,Loyal Customer,45,Business travel,Business,1749,2,5,5,5,5,4,4,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
5721,32837,Male,Loyal Customer,60,Personal Travel,Eco,101,0,4,0,5,2,0,2,2,4,2,4,5,5,2,0,0.0,satisfied
19215,62424,Female,disloyal Customer,25,Business travel,Business,1289,4,5,4,4,4,4,1,4,4,5,4,3,5,4,1,0.0,satisfied
13743,83515,Female,Loyal Customer,69,Personal Travel,Eco,946,3,2,3,3,2,3,3,2,2,3,2,2,2,2,0,5.0,neutral or dissatisfied
18958,78796,Male,Loyal Customer,17,Business travel,Business,554,3,2,2,2,3,3,3,3,3,5,3,2,4,3,0,7.0,neutral or dissatisfied
10522,121531,Female,Loyal Customer,30,Business travel,Business,2747,2,2,2,2,4,4,4,4,5,5,5,5,4,4,0,0.0,satisfied
23305,76332,Female,Loyal Customer,63,Personal Travel,Eco,2182,4,3,4,3,5,4,4,5,5,4,5,4,5,2,24,11.0,neutral or dissatisfied
16587,77767,Female,Loyal Customer,45,Personal Travel,Eco,689,3,4,3,4,4,4,5,3,3,3,3,3,3,4,23,7.0,neutral or dissatisfied
5247,23299,Female,Loyal Customer,35,Business travel,Eco,927,4,3,3,3,4,4,4,4,3,1,5,1,4,4,0,10.0,satisfied
1119,37492,Male,Loyal Customer,37,Business travel,Business,2376,1,5,5,5,1,3,4,1,1,1,1,4,1,3,0,0.0,neutral or dissatisfied
4393,95352,Female,Loyal Customer,49,Personal Travel,Eco,277,3,4,3,3,1,4,3,2,2,3,2,2,2,4,0,0.0,neutral or dissatisfied
7864,126742,Female,disloyal Customer,35,Business travel,Eco,2370,3,3,3,3,2,3,2,2,3,5,1,1,1,2,2,0.0,neutral or dissatisfied
12593,6674,Male,Loyal Customer,59,Business travel,Business,438,1,1,1,1,5,5,5,4,4,4,4,5,4,4,8,2.0,satisfied
19827,27862,Female,disloyal Customer,28,Business travel,Eco Plus,1448,0,0,0,3,5,0,5,5,3,1,2,3,5,5,0,0.0,satisfied
24557,113524,Female,disloyal Customer,29,Business travel,Business,197,3,3,3,3,3,3,3,3,4,5,4,3,5,3,0,2.0,neutral or dissatisfied
11401,61088,Female,Loyal Customer,64,Personal Travel,Eco,1546,3,5,3,2,3,5,4,4,4,3,1,3,4,3,0,0.0,neutral or dissatisfied
22804,94684,Male,disloyal Customer,59,Business travel,Eco,239,2,1,2,3,3,2,3,3,3,3,2,3,3,3,0,0.0,neutral or dissatisfied
6568,50361,Male,Loyal Customer,18,Business travel,Business,190,4,4,4,4,4,4,5,4,4,2,4,2,1,4,0,2.0,satisfied
11225,94331,Female,Loyal Customer,51,Business travel,Business,248,5,5,5,5,2,5,4,4,4,4,4,4,4,3,1,1.0,satisfied
24212,8903,Male,disloyal Customer,26,Business travel,Business,510,4,4,4,3,4,4,2,4,4,3,5,5,4,4,14,0.0,satisfied
23116,2777,Female,Loyal Customer,57,Business travel,Business,2054,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,2.0,satisfied
19866,35379,Male,disloyal Customer,36,Business travel,Eco,610,3,0,3,4,2,3,2,2,4,1,3,1,4,2,0,0.0,neutral or dissatisfied
14415,75366,Male,Loyal Customer,25,Personal Travel,Eco Plus,2486,5,3,5,2,5,4,4,5,2,3,4,4,4,4,0,0.0,satisfied
8414,5472,Male,Loyal Customer,24,Personal Travel,Eco,265,1,3,1,4,5,1,5,5,2,2,3,2,4,5,0,9.0,neutral or dissatisfied
9766,82716,Male,Loyal Customer,50,Personal Travel,Eco,632,3,4,4,3,4,4,4,4,3,3,5,3,4,4,5,0.0,neutral or dissatisfied
3525,5196,Female,Loyal Customer,49,Business travel,Business,2788,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
22595,15088,Female,Loyal Customer,62,Business travel,Business,2341,2,1,1,1,3,3,4,2,2,2,2,4,2,3,19,6.0,neutral or dissatisfied
18573,37701,Male,Loyal Customer,27,Personal Travel,Eco,1076,2,4,2,3,2,2,2,2,3,3,5,5,4,2,0,0.0,neutral or dissatisfied
10428,51238,Male,Loyal Customer,47,Business travel,Eco Plus,209,3,5,5,5,3,3,3,3,1,1,1,3,2,3,34,20.0,satisfied
10120,38102,Male,disloyal Customer,71,Business travel,Business,1121,3,3,3,3,1,3,1,1,4,2,4,4,3,1,18,4.0,neutral or dissatisfied
10143,78702,Male,Loyal Customer,36,Business travel,Business,2891,2,4,2,2,4,4,5,4,4,4,4,5,4,4,13,0.0,satisfied
1627,126152,Male,disloyal Customer,45,Business travel,Eco,468,1,3,1,4,1,1,1,1,3,3,3,4,4,1,0,8.0,neutral or dissatisfied
23544,94250,Female,Loyal Customer,48,Business travel,Business,248,5,5,5,5,5,5,4,5,5,5,5,4,5,5,8,9.0,satisfied
25770,85942,Female,Loyal Customer,49,Business travel,Business,447,2,2,2,2,4,5,5,4,4,4,4,5,4,3,0,1.0,satisfied
10399,104970,Male,Loyal Customer,41,Business travel,Business,3019,3,3,3,3,5,5,5,4,4,4,4,4,4,3,23,9.0,satisfied
12198,65211,Male,Loyal Customer,33,Business travel,Business,190,1,1,1,1,5,5,5,5,3,2,4,4,5,5,5,2.0,satisfied
4300,30104,Female,Loyal Customer,7,Personal Travel,Eco,261,3,1,3,2,2,3,2,2,1,1,2,2,3,2,0,0.0,neutral or dissatisfied
22326,114994,Male,Loyal Customer,60,Business travel,Business,2994,5,5,5,5,2,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
22001,128943,Male,disloyal Customer,20,Business travel,Eco,414,2,1,2,3,5,2,5,5,1,2,3,2,2,5,0,0.0,neutral or dissatisfied
16089,76357,Female,Loyal Customer,32,Personal Travel,Eco,1851,3,1,3,2,4,3,4,4,4,5,3,4,2,4,1,0.0,neutral or dissatisfied
1498,113818,Male,Loyal Customer,17,Personal Travel,Eco Plus,414,3,3,4,1,5,4,5,5,1,1,1,3,2,5,4,2.0,neutral or dissatisfied
1886,100517,Male,Loyal Customer,37,Personal Travel,Eco,580,0,2,0,2,1,0,1,1,3,3,2,3,2,1,0,0.0,satisfied
393,28676,Female,Loyal Customer,27,Business travel,Business,2777,5,5,5,5,5,5,5,5,4,1,3,3,2,5,2,0.0,satisfied
17880,116848,Male,Loyal Customer,61,Personal Travel,Business,646,2,1,2,2,5,2,3,4,4,2,2,1,4,1,1,0.0,neutral or dissatisfied
21476,77889,Female,Loyal Customer,60,Business travel,Business,3670,2,2,2,2,3,5,4,5,5,5,5,4,5,3,0,0.0,satisfied
24740,24208,Female,disloyal Customer,18,Business travel,Eco,302,3,1,3,3,4,3,4,4,1,1,2,2,2,4,0,0.0,neutral or dissatisfied
5377,16580,Female,Loyal Customer,62,Business travel,Eco,472,5,5,5,5,2,1,4,5,5,5,5,1,5,4,48,29.0,satisfied
24080,46673,Female,Loyal Customer,19,Personal Travel,Eco,125,5,1,5,1,1,5,1,1,4,5,2,2,1,1,10,2.0,satisfied
15160,72117,Female,Loyal Customer,51,Business travel,Business,3756,2,5,2,2,3,4,5,2,2,3,2,3,2,3,0,0.0,satisfied
15513,71036,Male,Loyal Customer,48,Business travel,Business,802,3,1,1,1,2,3,3,2,1,4,3,3,2,3,348,349.0,neutral or dissatisfied
5983,37040,Male,Loyal Customer,50,Business travel,Eco,994,3,2,3,3,3,3,3,3,1,1,4,3,4,3,13,7.0,neutral or dissatisfied
2268,57965,Male,Loyal Customer,25,Personal Travel,Eco,1911,2,4,2,1,5,2,5,5,5,2,4,3,5,5,40,65.0,neutral or dissatisfied
10884,64105,Male,Loyal Customer,78,Business travel,Eco Plus,519,2,3,3,3,2,2,2,2,3,1,4,1,4,2,0,14.0,neutral or dissatisfied
25513,32791,Male,Loyal Customer,55,Business travel,Business,2012,2,2,2,2,5,3,4,4,4,4,5,1,4,3,0,0.0,satisfied
11526,119612,Male,Loyal Customer,56,Personal Travel,Eco,1979,2,1,2,3,5,2,5,5,4,2,4,2,4,5,0,0.0,neutral or dissatisfied
20983,59755,Male,Loyal Customer,48,Business travel,Business,3279,2,2,2,2,2,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
14351,107419,Male,disloyal Customer,17,Business travel,Eco,725,4,4,4,3,3,4,3,3,1,1,3,1,4,3,81,58.0,neutral or dissatisfied
685,98976,Male,Loyal Customer,68,Personal Travel,Eco,569,2,4,2,3,3,2,3,3,5,5,5,3,4,3,33,28.0,neutral or dissatisfied
15661,93739,Female,Loyal Customer,60,Business travel,Business,1513,2,2,2,2,2,5,5,4,4,5,4,3,4,5,49,51.0,satisfied
24779,59702,Male,Loyal Customer,28,Personal Travel,Eco,965,3,2,4,1,1,4,1,1,1,3,1,3,1,1,0,0.0,neutral or dissatisfied
14720,9009,Female,disloyal Customer,26,Business travel,Business,160,1,0,1,3,3,1,3,3,4,2,4,5,4,3,6,8.0,neutral or dissatisfied
16042,98078,Female,Loyal Customer,47,Personal Travel,Eco,1449,3,4,3,2,1,2,1,3,3,3,1,1,3,4,19,12.0,neutral or dissatisfied
6984,36802,Male,Loyal Customer,69,Personal Travel,Eco,2704,1,4,1,2,1,2,2,3,3,3,5,2,3,2,167,133.0,neutral or dissatisfied
25247,98370,Female,Loyal Customer,30,Personal Travel,Eco,1189,2,5,2,3,5,2,5,5,4,5,4,5,5,5,0,0.0,neutral or dissatisfied
1466,120273,Female,disloyal Customer,46,Business travel,Business,1576,4,4,4,4,4,5,5,5,3,4,4,5,4,5,167,139.0,satisfied
1652,37796,Female,disloyal Customer,39,Business travel,Eco Plus,628,2,2,2,3,4,2,4,4,2,2,3,2,3,4,109,100.0,neutral or dissatisfied
10463,87757,Male,disloyal Customer,21,Business travel,Eco,214,4,0,4,2,5,4,5,5,4,3,5,5,4,5,2,8.0,satisfied
15717,18336,Male,Loyal Customer,61,Personal Travel,Eco,554,2,4,2,4,4,2,4,4,5,3,4,4,4,4,110,98.0,neutral or dissatisfied
21725,6248,Male,Loyal Customer,44,Personal Travel,Eco,413,3,1,3,4,2,3,2,2,2,2,4,2,4,2,12,38.0,neutral or dissatisfied
14849,29106,Male,Loyal Customer,50,Personal Travel,Eco,954,3,5,3,1,1,3,1,1,1,1,4,3,5,1,0,0.0,neutral or dissatisfied
