Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,10,1,1,1,1,14,10,10,0,0,0,1,1,1,20,0,0,6,11,5,11.142857142857142,0,0,6,9,6,11.571428571428571,0,16.2,0.3,-0.92,1
1,9,2,16,1,1,1,13,27,10,5,1,0,1,0,0,0,19,0,0,7,11,5,12.2,0,0,7,13,0,0.0,0,12.4,0.5,1.79,0
1,1,2,6,1,1,1,22,1,10,10,1,0,0,1,0,1,18,0,0,5,6,4,15.75,0,0,5,5,5,13.8,0,10.8,1.4,1.74,1
1,1,1,12,1,1,1,23,14,6,9,0,0,0,1,0,0,18,0,0,7,7,6,13.966666666666669,0,0,7,7,6,13.966666666666669,0,7.6,2.6,0.32,1
1,8,1,12,1,1,1,13,1,5,11,1,0,0,1,0,0,18,0,0,7,7,6,13.116666666666667,0,0,7,7,6,13.116666666666667,0,7.6,2.6,0.32,1
1,1,1,9,1,1,1,3,14,3,11,0,0,0,1,0,0,18,0,0,5,10,5,13.375,0,0,5,9,5,14.166666666666666,0,13.9,-0.3,0.79,1
2,12,1,6,1,1,1,22,27,7,7,0,0,0,1,1,0,43,0,0,5,8,5,13.5,2,0,5,5,5,14.4,0,9.4,-0.8,-3.12,1
1,1,1,14,1,1,1,13,14,6,10,1,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,9,6,13.666666666666666,0,10.8,1.4,1.74,1
1,14,1,10,1,1,1,23,14,10,5,0,0,1,1,0,0,28,0,15,16,16,13,12.076923076923077,0,13,13,13,11,12.090909090909092,0,16.2,0.3,-0.92,1
1,13,1,12,1,6,1,22,1,10,5,0,0,0,1,0,0,21,0,12,21,33,18,14.933333333333334,12,12,21,33,18,14.933333333333334,12,7.6,2.6,0.32,1
1,13,1,12,1,1,1,22,27,8,10,1,0,0,1,0,1,19,0,0,8,8,7,13.058571428571428,0,0,8,8,7,13.058571428571428,0,10.8,1.4,1.74,1
1,1,1,5,1,1,1,22,1,10,9,1,0,0,1,1,0,22,0,0,6,9,6,14.666666666666666,0,0,6,12,6,14.666666666666666,0,12.7,3.7,-1.7,1
1,9,4,11,1,1,1,22,27,10,10,1,0,0,0,1,0,22,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,0
1,12,1,14,1,7,1,6,16,4,4,0,0,1,0,1,0,26,0,0,5,5,0,0.0,0,0,5,5,0,0.0,5,9.4,-0.8,-3.12,0
1,12,1,9,1,1,1,22,1,10,2,0,0,0,0,0,0,25,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,0
1,8,1,14,1,1,1,13,14,8,8,0,0,0,1,0,1,19,0,0,6,6,6,13.0,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,1
1,8,1,12,1,1,1,23,27,8,6,1,0,0,1,0,1,18,0,0,8,8,8,13.73125,0,0,8,8,8,13.73125,0,9.4,-0.8,-3.12,1
1,12,1,4,1,1,1,3,1,6,10,0,0,0,1,1,0,27,0,0,6,6,6,14.166666666666666,0,0,6,7,6,13.833333333333334,0,11.1,0.6,2.02,1
1,1,1,2,1,1,1,13,14,6,6,1,0,0,1,0,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,1
1,7,4,15,1,1,1,22,27,10,4,1,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,8,5,12.8,0,10.8,1.4,1.74,1
1,8,2,14,1,1,1,1,14,6,4,1,0,0,1,1,0,21,0,0,5,7,3,12.333333333333334,0,0,5,5,4,11.25,0,7.6,2.6,0.32,0
1,1,6,12,1,1,1,1,1,5,5,1,0,0,1,1,1,20,0,0,7,14,1,13.0,0,0,7,15,0,0.0,0,11.1,0.6,2.02,0
1,1,2,14,1,1,1,13,1,10,4,1,0,0,1,0,0,18,0,0,6,6,6,13.833333333333334,0,0,6,11,6,14.555555555555555,0,10.8,1.4,1.74,1
1,4,1,7,1,3,1,22,27,10,10,0,0,0,0,1,0,33,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
1,8,2,12,1,1,1,23,14,6,8,1,0,0,1,0,1,18,0,0,8,8,7,14.312857142857142,0,0,8,8,7,14.312857142857142,0,10.8,1.4,1.74,1
1,16,1,14,1,1,1,13,14,6,6,0,0,1,0,0,0,18,0,0,5,6,2,12.5,0,0,5,6,4,10.25,0,9.4,-0.8,-3.12,0
1,1,1,10,1,1,14,13,14,10,10,1,0,1,1,0,1,19,1,0,6,8,6,12.666666666666666,0,0,6,7,6,12.666666666666666,0,8.9,1.4,3.51,1
1,8,4,14,1,1,1,1,1,5,8,0,0,0,0,0,0,19,0,0,6,7,3,12.666666666666666,0,0,6,10,5,13.125,0,10.8,1.4,1.74,0
1,1,4,12,1,1,1,23,1,10,11,1,0,0,1,0,0,18,0,0,8,8,8,14.88875,0,0,8,8,8,14.88875,0,9.4,-0.8,-3.12,1
1,9,6,12,1,1,1,22,27,6,6,1,0,0,1,0,0,18,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,1
1,12,1,4,1,12,1,22,27,10,8,0,0,0,1,1,0,35,0,17,18,20,18,11.555555555555555,0,11,13,13,13,11.615384615384617,0,15.5,2.8,-4.06,1
1,14,1,16,1,1,1,3,27,3,6,1,0,0,1,0,0,21,0,0,6,10,3,12.666666666666666,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,0
1,14,1,12,1,12,1,19,24,1,1,1,0,0,1,1,0,27,0,0,7,7,0,0.0,6,0,7,7,0,0.0,6,7.6,2.6,0.32,0
1,1,1,10,1,1,1,22,28,10,4,0,0,0,1,0,0,18,0,0,6,13,4,11.0,0,0,6,12,5,10.833333333333334,0,15.5,2.8,-4.06,1
1,12,1,17,0,1,1,13,27,7,9,0,0,0,1,1,0,40,0,0,5,5,5,11.0,0,0,5,5,5,13.4,0,15.5,2.8,-4.06,1
1,4,1,12,1,3,1,3,1,5,5,0,0,0,1,0,0,26,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,0
4,12,1,14,1,1,1,13,14,12,13,0,0,0,1,1,0,42,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0
1,16,1,5,1,1,1,1,1,5,5,1,0,0,1,0,0,21,0,3,10,10,10,13.0,0,5,11,11,10,11.4,0,11.1,0.6,2.02,0
1,8,2,11,1,1,1,1,4,5,5,0,0,0,1,0,1,18,0,0,6,7,6,11.285714285714286,0,0,6,9,4,13.5,0,16.2,0.3,-0.92,1
1,4,1,6,1,15,1,5,3,3,3,0,0,1,1,1,0,27,0,8,13,13,8,13.5,2,5,11,12,5,14.4,0,11.1,0.6,2.02,0
1,8,1,12,1,1,1,22,27,10,9,1,0,0,1,0,0,20,0,0,7,8,7,12.847142857142858,0,0,8,10,8,13.788888888888888,0,16.2,0.3,-0.92,1
1,1,1,12,1,1,1,23,28,6,6,1,0,0,1,0,1,20,0,0,8,8,7,12.744285714285716,0,0,8,8,7,12.744285714285716,0,10.8,1.4,1.74,1
2,4,1,5,1,17,1,22,1,10,8,0,0,0,1,0,0,33,0,0,6,7,6,15.0,0,0,6,8,3,11.0,0,11.1,0.6,2.02,1
1,1,1,15,1,1,1,1,28,9,9,1,0,0,1,0,1,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.0,0,11.1,0.6,2.02,0
2,14,1,14,1,1,1,19,24,1,1,0,0,0,1,1,0,32,0,6,10,12,10,11.4,0,4,9,9,4,11.5,0,7.6,2.6,0.32,1
1,1,1,7,1,1,1,1,10,4,4,1,0,0,1,1,0,19,0,0,5,7,3,12.0,0,0,6,10,2,10.5,0,11.1,0.6,2.02,0
1,12,1,11,1,12,1,22,27,10,5,0,0,0,1,1,0,27,0,0,6,11,3,11.333333333333334,0,0,6,10,3,14.75,0,16.2,0.3,-0.92,0
5,14,1,12,1,1,1,1,28,6,6,0,0,0,1,0,1,18,0,0,8,8,7,11.857142857142858,0,0,8,8,7,11.857142857142858,0,12.7,3.7,-1.7,1
1,1,4,15,1,1,1,1,10,10,11,1,0,0,1,0,1,22,0,0,6,7,5,13.2,0,0,6,7,5,13.6,0,12.4,0.5,1.79,1
4,12,1,12,1,12,1,22,28,6,6,0,0,1,0,1,0,47,0,0,7,7,0,0.0,7,0,8,8,0,0.0,8,15.5,2.8,-4.06,0
1,1,1,14,1,1,1,13,14,10,9,0,0,0,0,0,1,19,0,0,6,6,6,13.833333333333334,0,0,6,7,6,14.285714285714286,0,8.9,1.4,3.51,1
1,8,1,15,1,1,1,13,27,10,10,0,0,0,1,1,1,19,0,0,6,6,6,12.0,0,0,6,7,6,11.666666666666666,0,16.2,0.3,-0.92,1
1,1,2,12,1,1,1,23,1,8,5,1,0,0,1,0,1,18,0,0,8,8,7,12.642857142857142,0,0,8,8,7,12.642857142857142,0,12.7,3.7,-1.7,1
2,12,1,6,1,1,1,22,27,12,11,0,0,0,1,1,0,34,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0
1,1,2,12,1,1,1,23,28,10,9,1,0,0,1,0,1,20,0,0,7,8,7,11.9625,0,0,8,9,8,13.044444444444444,0,13.9,-0.3,0.79,1
1,13,1,17,0,1,1,13,14,6,6,0,0,0,1,1,0,30,0,11,15,15,13,11.461538461538462,0,6,11,15,10,11.583333333333334,1,16.2,0.3,-0.92,1
1,13,1,5,1,1,1,3,2,4,2,0,0,0,1,1,0,20,0,6,7,13,7,12.375,0,4,7,8,4,11.25,0,13.9,-0.3,0.79,0
1,1,4,5,1,1,1,1,1,10,8,1,0,0,1,0,1,18,0,0,6,6,6,14.5,0,0,6,6,6,12.833333333333334,0,12.4,0.5,1.79,0
2,12,2,7,1,12,1,22,27,8,8,0,0,0,0,1,0,33,0,0,5,11,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0
1,1,1,12,1,1,1,13,27,5,10,0,0,0,1,1,0,19,0,0,7,7,6,13.7,0,0,7,7,6,13.7,0,7.6,2.6,0.32,1
1,1,2,5,1,1,1,13,14,4,4,1,0,0,1,0,0,22,0,0,6,7,6,11.666666666666666,0,0,6,7,5,13.2,0,12.7,3.7,-1.7,1
1,8,5,16,1,1,1,13,28,5,9,1,0,0,1,0,1,18,0,0,6,8,6,11.666666666666666,0,0,6,9,4,12.0,0,10.8,1.4,1.74,0
1,1,1,11,1,1,1,2,1,3,4,0,0,0,1,1,0,34,0,0,6,13,2,13.5,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0
1,1,1,10,1,1,1,23,27,10,8,1,0,0,1,0,1,18,0,0,6,7,6,12.833333333333334,0,0,6,6,6,12.166666666666666,0,10.8,1.4,1.74,1
1,14,4,2,1,1,1,13,10,10,11,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,1
1,12,1,3,0,1,1,1,1,5,5,0,0,0,1,0,0,27,0,0,6,6,6,12.5,0,1,6,6,6,12.333333333333334,0,15.5,2.8,-4.06,1
4,12,1,9,1,1,1,22,27,10,10,0,0,0,1,0,0,43,0,0,5,5,5,16.4,0,0,5,5,5,16.6,0,7.6,2.6,0.32,1
1,1,1,2,1,1,1,1,1,5,4,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1
1,1,1,2,1,1,1,13,14,9,9,1,0,0,1,0,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,0
2,14,3,17,0,1,1,22,27,10,10,1,0,0,1,1,0,32,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
2,12,2,11,1,12,1,13,14,10,6,0,0,0,1,1,0,39,0,0,6,6,6,13.5,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,1
2,12,1,4,1,1,1,22,14,10,5,0,0,0,1,0,0,50,0,0,6,7,6,12.5,0,0,6,15,5,12.4,0,8.9,1.4,3.51,1
1,1,1,12,1,1,1,23,28,10,10,1,0,0,1,0,0,31,0,0,7,9,7,15.46875,0,0,8,8,8,16.3875,0,11.1,0.6,2.02,1
1,12,1,3,0,13,1,23,27,5,9,0,0,0,1,1,0,29,0,0,6,11,6,12.0,0,0,6,6,6,14.0,0,11.1,0.6,2.02,1
1,1,1,9,1,1,1,22,27,10,7,1,0,0,1,0,0,18,0,0,5,6,5,13.0,0,0,5,5,5,14.0,0,7.6,2.6,0.32,1
1,14,4,2,1,1,1,22,27,10,10,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0
1,14,1,17,0,1,1,22,14,4,11,0,0,0,1,1,1,42,0,0,5,14,1,10.0,0,0,5,14,1,11.0,0,13.9,-0.3,0.79,0
1,8,1,9,1,1,1,1,14,4,5,0,0,0,1,1,0,19,0,0,5,7,3,12.333333333333334,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0
1,1,3,14,1,1,1,1,1,6,6,0,0,0,1,0,0,20,0,0,5,6,5,13.333333333333334,0,0,5,6,5,13.2,0,7.6,2.6,0.32,1
1,1,4,11,1,1,1,1,14,10,7,1,0,0,1,0,0,20,0,0,6,8,5,11.0,0,0,6,9,5,11.4,0,13.9,-0.3,0.79,1
1,8,4,12,1,1,1,23,14,6,8,0,0,0,1,0,1,19,0,0,7,8,6,13.579999999999998,0,0,8,8,8,12.93625,0,15.5,2.8,-4.06,1
1,1,1,9,1,1,1,1,14,4,4,0,0,0,1,0,1,18,0,0,5,7,5,13.333333333333334,0,0,5,6,5,13.6,0,12.7,3.7,-1.7,1
1,12,1,9,1,1,1,10,3,5,4,1,0,0,1,0,0,24,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
4,12,1,3,0,12,1,1,27,10,2,0,0,0,1,1,0,45,0,2,8,10,4,11.5,0,2,8,13,4,11.0,0,10.8,1.4,1.74,0
1,1,1,4,1,1,1,23,14,10,8,0,0,0,1,1,0,19,0,0,6,8,6,15.5,0,0,6,10,6,14.1,0,16.2,0.3,-0.92,1
1,8,1,11,1,1,1,24,3,4,4,1,0,0,1,0,0,20,0,0,6,8,6,11.666666666666666,0,0,6,10,6,11.0,0,13.9,-0.3,0.79,0
1,1,1,10,1,1,1,1,14,6,10,0,0,0,1,1,0,18,0,0,6,8,6,12.0,0,0,6,7,6,11.714285714285714,0,15.5,2.8,-4.06,1
1,8,3,7,1,1,1,1,14,5,4,1,0,0,1,1,1,18,0,0,5,9,4,12.25,0,0,5,9,3,12.333333333333334,0,8.9,1.4,3.51,0
2,12,1,4,1,1,1,1,3,5,3,0,0,1,0,1,0,49,0,4,12,16,5,11.6,0,2,7,7,5,11.2,0,8.9,1.4,3.51,0
1,8,1,9,1,1,1,1,14,5,9,0,0,0,1,1,0,20,0,0,5,14,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,0
1,1,1,14,1,1,1,1,1,10,10,1,0,0,1,1,0,18,0,0,6,6,4,11.25,0,0,6,10,3,10.333333333333334,0,10.8,1.4,1.74,0
1,4,1,5,1,3,1,3,5,3,3,1,0,0,1,0,0,32,0,0,3,3,2,16.0,0,0,3,3,1,16.0,0,7.6,2.6,0.32,0
1,1,6,12,1,1,1,13,28,6,8,1,0,0,1,0,1,18,0,0,8,8,8,13.40375,0,0,8,8,8,13.40375,0,9.4,-0.8,-3.12,1
1,1,2,6,1,1,1,1,28,10,9,1,0,0,1,0,1,18,0,0,6,7,6,13.833333333333334,0,0,6,10,6,13.714285714285714,0,8.9,1.4,3.51,1
1,14,1,17,0,1,1,22,28,10,9,0,0,1,0,0,0,29,0,0,5,15,2,13.25,0,0,5,12,3,12.6,3,16.2,0.3,-0.92,0
1,1,1,10,1,1,1,13,28,10,8,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,0
2,12,1,12,1,1,1,22,27,10,7,0,0,0,1,0,0,41,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,10.8,1.4,1.74,0
1,8,5,5,1,1,1,4,1,5,5,1,1,0,1,0,1,17,0,0,6,6,6,13.0,0,0,6,6,6,12.5,0,15.5,2.8,-4.06,1
1,1,2,12,1,1,1,1,3,5,4,0,0,0,1,0,0,18,0,0,7,10,7,13.398,0,0,8,8,8,13.5425,0,15.5,2.8,-4.06,1
1,1,1,14,1,1,1,1,3,5,4,1,0,0,1,0,0,19,0,0,6,6,6,13.333333333333334,0,0,6,8,5,12.8,0,8.9,1.4,3.51,0
1,1,4,11,1,1,1,1,28,6,7,1,0,0,1,0,1,18,0,0,6,7,6,12.285714285714286,0,0,6,6,6,12.0,0,8.9,1.4,3.51,1
1,8,1,11,1,1,1,19,28,1,8,1,0,1,0,0,0,19,0,0,6,14,1,10.0,0,0,6,13,0,0.0,0,7.6,2.6,0.32,0
1,12,1,8,1,3,1,3,1,12,12,1,0,0,1,0,0,34,0,1,5,6,1,11.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
2,1,1,11,1,1,1,13,28,5,8,0,0,0,1,1,0,33,0,3,9,11,9,12.8,0,2,7,9,7,11.428571428571429,0,12.7,3.7,-1.7,1
1,14,1,13,1,1,1,1,27,6,6,1,0,0,1,1,0,20,0,0,7,8,7,13.585714285714284,0,0,8,8,8,14.6875,0,15.5,2.8,-4.06,1
1,12,1,6,1,1,1,22,27,10,10,0,0,0,0,0,0,32,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0
1,9,1,10,1,1,1,1,3,10,3,1,0,0,1,1,0,21,0,0,6,9,6,10.166666666666666,0,0,6,10,6,10.5,0,12.7,3.7,-1.7,1
1,16,1,3,0,1,1,1,1,5,5,0,0,1,0,1,0,26,0,2,8,13,4,10.5,0,5,10,16,7,10.428571428571429,0,12.4,0.5,1.79,0
1,8,2,3,0,1,1,1,14,5,13,1,0,0,1,1,0,22,0,0,6,7,6,12.666666666666666,0,0,6,6,6,12.166666666666666,0,7.6,2.6,0.32,1
1,1,1,2,1,1,1,23,27,6,6,1,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0
1,1,1,17,0,1,1,23,27,10,10,0,0,0,1,1,1,24,0,0,5,5,5,16.0,0,0,5,5,5,16.0,0,8.9,1.4,3.51,1
1,1,3,15,1,1,1,23,28,6,6,1,0,0,1,0,1,18,0,0,6,7,6,12.285714285714286,0,0,6,6,6,13.5,0,8.9,1.4,3.51,1
1,8,5,15,1,1,1,1,14,10,6,1,0,0,1,1,0,19,0,0,6,6,6,13.166666666666666,0,0,6,8,6,12.428571428571429,0,16.2,0.3,-0.92,1
1,1,1,10,1,1,1,13,1,8,4,1,0,0,1,1,0,18,0,0,6,10,5,11.6,0,0,6,6,6,11.166666666666666,0,10.8,1.4,1.74,1
1,1,1,15,1,1,1,13,1,8,10,1,0,0,1,0,0,19,0,0,6,7,6,12.833333333333334,0,0,6,7,6,11.666666666666666,0,11.1,0.6,2.02,1
1,1,2,6,1,1,1,3,3,6,3,1,0,0,1,0,0,18,0,0,6,7,6,16.571428571428573,0,0,6,6,6,15.666666666666666,0,13.9,-0.3,0.79,1
1,8,3,6,1,1,1,13,28,6,8,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0
1,8,4,14,1,1,1,1,14,6,6,1,0,0,1,0,0,18,0,0,6,8,6,11.875,0,0,6,11,4,14.6,0,11.1,0.6,2.02,1
1,12,1,3,0,1,1,22,27,13,13,0,0,0,1,0,0,34,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0
1,8,1,10,1,1,1,3,1,10,11,0,0,0,1,0,0,19,0,0,6,9,5,12.166666666666666,0,0,6,8,6,12.428571428571429,0,13.9,-0.3,0.79,1
1,1,1,9,1,1,14,3,3,10,10,0,0,1,0,0,0,19,1,0,5,14,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0
2,12,1,4,1,1,1,23,27,10,10,0,0,0,1,0,0,29,0,13,18,20,18,15.444444444444445,0,11,13,13,13,15.307692307692308,0,15.5,2.8,-4.06,1
1,8,5,12,1,1,1,13,14,10,8,1,0,0,1,0,1,18,0,0,7,8,7,13.56875,0,0,8,8,8,14.02625,0,15.5,2.8,-4.06,1
1,8,4,16,1,1,1,13,28,5,2,1,0,0,1,0,0,18,0,0,6,7,6,11.666666666666666,0,0,6,10,6,11.833333333333334,0,10.8,1.4,1.74,1
1,1,2,12,1,1,1,4,2,3,4,1,0,0,1,1,0,18,0,0,8,8,7,11.69,0,0,8,8,7,11.69,0,10.8,1.4,1.74,1
1,1,4,12,1,1,1,22,27,10,10,1,0,0,1,0,0,30,0,0,7,7,7,14.692857142857145,0,0,8,8,8,14.9625,0,12.4,0.5,1.79,1
1,1,3,15,1,1,1,1,29,5,2,1,1,0,1,1,0,21,0,0,6,6,5,11.8,0,0,6,9,0,0.0,0,16.2,0.3,-0.92,0
1,1,1,11,1,1,1,22,28,10,8,0,0,0,1,0,1,20,0,0,6,8,6,11.166666666666666,0,0,6,10,5,10.6,0,15.5,2.8,-4.06,1
2,12,1,17,0,9,1,22,24,12,12,1,0,0,1,0,0,50,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,0
1,8,1,10,1,1,1,13,1,1,6,1,0,0,1,0,0,18,0,0,6,9,5,11.833333333333334,0,0,6,7,5,13.8,0,13.9,-0.3,0.79,1
1,8,2,15,1,1,1,1,1,5,9,1,0,0,1,0,0,19,0,0,6,6,6,13.333333333333334,0,0,6,6,6,14.666666666666666,0,12.4,0.5,1.79,1
1,8,6,13,1,1,1,23,28,6,6,1,0,0,1,0,1,19,0,0,7,11,6,12.4,0,0,7,8,6,12.8,0,11.1,0.6,2.02,1
1,12,1,11,1,3,1,13,14,5,7,0,0,0,1,0,0,38,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,29,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,0
2,1,1,17,0,1,1,22,14,10,10,1,0,0,1,1,0,32,0,0,5,5,5,14.8,0,0,5,5,5,14.2,0,7.6,2.6,0.32,1
1,8,1,4,1,1,1,23,27,10,10,1,0,0,1,0,0,21,0,12,18,22,18,11.88888888888889,1,11,13,13,13,11.461538461538462,0,15.5,2.8,-4.06,1
1,12,1,17,0,1,1,23,28,6,8,0,0,0,1,0,0,27,0,0,5,10,3,12.333333333333334,0,0,5,10,3,10.666666666666666,0,11.1,0.6,2.02,1
1,1,2,6,1,1,1,4,14,3,6,1,0,0,1,0,0,18,0,0,5,8,5,16.166666666666668,2,0,5,9,5,14.285714285714286,1,9.4,-0.8,-3.12,1
1,1,3,11,1,1,1,13,1,8,10,1,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.5,0,12.4,0.5,1.79,1
2,12,1,8,1,12,1,2,1,9,9,1,0,1,0,1,0,28,0,0,6,12,1,11.0,0,0,6,9,2,10.5,0,16.2,0.3,-0.92,0
1,12,1,4,1,1,1,1,1,2,7,0,0,0,0,1,0,24,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0
4,4,1,12,1,15,1,13,14,5,7,0,0,0,0,0,0,42,0,2,7,10,5,12.62,0,3,7,11,3,14.166666666666666,0,12.4,0.5,1.79,0
1,8,3,12,1,1,1,3,14,3,6,1,0,0,1,0,0,19,0,0,8,8,8,13.427499999999998,0,0,8,8,8,13.427499999999998,0,9.4,-0.8,-3.12,1
2,14,1,17,0,1,1,23,14,4,4,0,0,0,0,0,0,39,0,11,15,15,12,11.916666666666666,0,8,13,14,8,11.25,0,10.8,1.4,1.74,0
1,4,3,8,1,3,1,22,18,12,11,0,0,0,0,1,0,41,0,0,5,9,0,0.0,4,0,5,9,0,0.0,3,10.8,1.4,1.74,0
1,8,4,5,1,1,1,1,14,5,6,1,0,0,1,0,0,18,0,0,6,8,5,11.8,0,0,6,7,5,10.4,1,16.2,0.3,-0.92,1
4,14,1,14,1,1,1,22,27,10,7,0,0,0,1,0,0,40,0,4,8,8,8,11.625,0,3,7,12,5,11.2,0,9.4,-0.8,-3.12,1
1,5,1,14,1,1,9,22,27,10,10,0,0,0,1,0,0,20,1,0,5,6,5,11.6,0,0,5,6,4,11.5,0,9.4,-0.8,-3.12,1
1,8,1,9,1,1,1,13,14,10,8,0,0,0,1,1,0,21,0,0,5,7,4,10.75,0,0,5,10,2,11.0,3,16.2,0.3,-0.92,0
1,1,1,9,1,1,1,13,27,10,10,0,0,0,1,1,0,18,0,0,5,5,5,11.6,0,0,5,5,5,13.2,0,12.4,0.5,1.79,1
1,12,1,9,1,9,1,13,27,8,10,0,0,0,1,0,0,31,0,0,5,8,1,13.0,2,0,5,9,4,12.25,0,10.8,1.4,1.74,0
1,1,6,12,1,1,1,1,27,8,8,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,0
1,8,4,6,1,1,1,1,3,6,6,1,0,0,1,1,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0
1,8,1,16,1,1,1,13,14,4,5,0,0,0,1,0,0,29,0,2,8,10,7,11.142857142857142,0,2,8,11,8,11.375,0,12.7,3.7,-1.7,1
1,15,1,6,1,14,1,22,28,10,7,1,0,0,1,0,0,23,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,0
1,7,4,10,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,6,8,5,13.0,0,0,6,7,6,11.833333333333334,0,10.8,1.4,1.74,1
4,12,2,13,1,12,1,13,14,5,7,0,0,0,1,0,1,37,0,0,7,10,7,10.985714285714286,0,0,8,11,8,12.3,0,10.8,1.4,1.74,1
1,1,1,2,1,1,1,1,1,5,4,1,0,1,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0
1,1,5,7,1,1,1,22,27,12,12,1,0,0,1,1,0,20,0,0,5,10,3,10.666666666666666,0,0,5,5,4,12.25,0,7.6,2.6,0.32,1
1,12,1,10,1,12,1,22,27,10,10,0,1,1,1,0,0,40,0,0,6,13,2,10.0,0,0,6,10,1,15.0,0,16.2,0.3,-0.92,0
4,12,1,12,1,1,1,1,14,4,4,0,0,0,1,0,0,32,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,0
1,8,5,7,1,1,1,1,14,10,10,1,0,0,1,1,0,20,0,0,5,10,3,13.333333333333334,0,0,5,11,5,13.571428571428571,0,12.4,0.5,1.79,1
1,1,5,12,1,1,1,22,27,10,6,1,0,0,1,0,1,19,0,0,7,10,7,14.368,0,0,8,8,8,14.44875,0,15.5,2.8,-4.06,1
