dataset,model,tuning_method,iteration,metric_0,metric_1,metric_accuracy,metric_macro avg,metric_weighted avg
breast_cancer,random_forest,random_search,2,"{'precision': 0.9855769230769231, 'recall': 0.9669811320754716, 'f1-score': 0.9761904761904762, 'support': 212.0}","{'precision': 0.9806094182825484, 'recall': 0.9915966386554622, 'f1-score': 0.9860724233983287, 'support': 357.0}",0.9824253075571178,"{'precision': 0.9830931706797358, 'recall': 0.9792888853654669, 'f1-score': 0.9811314497944024, 'support': 569.0}","{'precision': 0.9824602285047056, 'recall': 0.9824253075571178, 'f1-score': 0.9823905731205347, 'support': 569.0}"
breast_cancer,random_forest,random_search,3,"{'precision': 1.0, 'recall': 0.9905660377358491, 'f1-score': 0.995260663507109, 'support': 212.0}","{'precision': 0.9944289693593314, 'recall': 1.0, 'f1-score': 0.9972067039106145, 'support': 357.0}",0.9964850615114236,"{'precision': 0.9972144846796658, 'recall': 0.9952830188679245, 'f1-score': 0.9962336837088617, 'support': 569.0}","{'precision': 0.9965046433414435, 'recall': 0.9964850615114236, 'f1-score': 0.9964816414052663, 'support': 569.0}"
breast_cancer,random_forest,random_search,4,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,random_forest,random_search,5,"{'precision': 0.9904761904761905, 'recall': 0.9811320754716981, 'f1-score': 0.985781990521327, 'support': 212.0}","{'precision': 0.9888579387186629, 'recall': 0.9943977591036415, 'f1-score': 0.9916201117318436, 'support': 357.0}",0.9894551845342706,"{'precision': 0.9896670645974267, 'recall': 0.9877649172876698, 'f1-score': 0.9887010511265852, 'support': 569.0}","{'precision': 0.9894608725896573, 'recall': 0.9894551845342706, 'f1-score': 0.9894449242157989, 'support': 569.0}"
breast_cancer,random_forest,random_search,6,"{'precision': 0.9855072463768116, 'recall': 0.9622641509433962, 'f1-score': 0.9737470167064439, 'support': 212.0}","{'precision': 0.9779005524861878, 'recall': 0.9915966386554622, 'f1-score': 0.9847009735744089, 'support': 357.0}",0.9806678383128296,"{'precision': 0.9817038994314997, 'recall': 0.9769303947994292, 'f1-score': 0.9792239951404265, 'support': 569.0}","{'precision': 0.980734680965647, 'recall': 0.9806678383128296, 'f1-score': 0.9806197102070827, 'support': 569.0}"
breast_cancer,random_forest,random_search,7,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,random_forest,random_search,8,"{'precision': 0.9903846153846154, 'recall': 0.9716981132075472, 'f1-score': 0.9809523809523809, 'support': 212.0}","{'precision': 0.9833795013850416, 'recall': 0.9943977591036415, 'f1-score': 0.9888579387186629, 'support': 357.0}",0.9859402460456942,"{'precision': 0.9868820583848286, 'recall': 0.9830479361555944, 'f1-score': 0.9849051598355218, 'support': 569.0}","{'precision': 0.9859894911353222, 'recall': 0.9859402460456942, 'f1-score': 0.9859124584964277, 'support': 569.0}"
breast_cancer,random_forest,random_search,9,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,random_forest,random_search,10,"{'precision': 1.0, 'recall': 0.9811320754716981, 'f1-score': 0.9904761904761905, 'support': 212.0}","{'precision': 0.9889196675900277, 'recall': 1.0, 'f1-score': 0.9944289693593314, 'support': 357.0}",0.9929701230228472,"{'precision': 0.9944598337950139, 'recall': 0.9905660377358491, 'f1-score': 0.992452579917761, 'support': 569.0}","{'precision': 0.993048016396555, 'recall': 0.9929701230228472, 'f1-score': 0.9929562292482138, 'support': 569.0}"
breast_cancer,random_forest,random_search,11,"{'precision': 1.0, 'recall': 0.9952830188679245, 'f1-score': 0.9976359338061466, 'support': 212.0}","{'precision': 0.9972067039106145, 'recall': 1.0, 'f1-score': 0.9986013986013986, 'support': 357.0}",0.9982425307557118,"{'precision': 0.9986033519553073, 'recall': 0.9976415094339622, 'f1-score': 0.9981186662037727, 'support': 569.0}","{'precision': 0.998247439887679, 'recall': 0.9982425307557118, 'f1-score': 0.9982416823683697, 'support': 569.0}"
breast_cancer,random_forest,random_search,12,"{'precision': 0.9903846153846154, 'recall': 0.9716981132075472, 'f1-score': 0.9809523809523809, 'support': 212.0}","{'precision': 0.9833795013850416, 'recall': 0.9943977591036415, 'f1-score': 0.9888579387186629, 'support': 357.0}",0.9859402460456942,"{'precision': 0.9868820583848286, 'recall': 0.9830479361555944, 'f1-score': 0.9849051598355218, 'support': 569.0}","{'precision': 0.9859894911353222, 'recall': 0.9859402460456942, 'f1-score': 0.9859124584964277, 'support': 569.0}"
breast_cancer,random_forest,random_search,13,"{'precision': 0.9857142857142858, 'recall': 0.9764150943396226, 'f1-score': 0.981042654028436, 'support': 212.0}","{'precision': 0.9860724233983287, 'recall': 0.9915966386554622, 'f1-score': 0.9888268156424581, 'support': 357.0}",0.9859402460456942,"{'precision': 0.9858933545563072, 'recall': 0.9840058664975424, 'f1-score': 0.9849347348354471, 'support': 569.0}","{'precision': 0.9859389872137644, 'recall': 0.9859402460456942, 'f1-score': 0.9859265656210652, 'support': 569.0}"
breast_cancer,random_forest,random_search,14,"{'precision': 1.0, 'recall': 0.9858490566037735, 'f1-score': 0.9928741092636579, 'support': 212.0}","{'precision': 0.9916666666666667, 'recall': 1.0, 'f1-score': 0.99581589958159, 'support': 357.0}",0.9947275922671354,"{'precision': 0.9958333333333333, 'recall': 0.9929245283018868, 'f1-score': 0.994345004422624, 'support': 569.0}","{'precision': 0.9947715289982427, 'recall': 0.9947275922671354, 'f1-score': 0.9947198371081251, 'support': 569.0}"
breast_cancer,random_forest,random_search,15,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,1,"{'precision': 0.9951923076923077, 'recall': 0.9764150943396226, 'f1-score': 0.9857142857142858, 'support': 212.0}","{'precision': 0.9861495844875346, 'recall': 0.9971988795518207, 'f1-score': 0.9916434540389972, 'support': 357.0}",0.9894551845342706,"{'precision': 0.9906709460899212, 'recall': 0.9868069869457217, 'f1-score': 0.9886788698766416, 'support': 569.0}","{'precision': 0.9895187537659387, 'recall': 0.9894551845342706, 'f1-score': 0.9894343438723209, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,2,"{'precision': 1.0, 'recall': 0.9811320754716981, 'f1-score': 0.9904761904761905, 'support': 212.0}","{'precision': 0.9889196675900277, 'recall': 1.0, 'f1-score': 0.9944289693593314, 'support': 357.0}",0.9929701230228472,"{'precision': 0.9944598337950139, 'recall': 0.9905660377358491, 'f1-score': 0.992452579917761, 'support': 569.0}","{'precision': 0.993048016396555, 'recall': 0.9929701230228472, 'f1-score': 0.9929562292482138, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,3,"{'precision': 1.0, 'recall': 0.9952830188679245, 'f1-score': 0.9976359338061466, 'support': 212.0}","{'precision': 0.9972067039106145, 'recall': 1.0, 'f1-score': 0.9986013986013986, 'support': 357.0}",0.9982425307557118,"{'precision': 0.9986033519553073, 'recall': 0.9976415094339622, 'f1-score': 0.9981186662037727, 'support': 569.0}","{'precision': 0.998247439887679, 'recall': 0.9982425307557118, 'f1-score': 0.9982416823683697, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,4,"{'precision': 1.0, 'recall': 0.9858490566037735, 'f1-score': 0.9928741092636579, 'support': 212.0}","{'precision': 0.9916666666666667, 'recall': 1.0, 'f1-score': 0.99581589958159, 'support': 357.0}",0.9947275922671354,"{'precision': 0.9958333333333333, 'recall': 0.9929245283018868, 'f1-score': 0.994345004422624, 'support': 569.0}","{'precision': 0.9947715289982427, 'recall': 0.9947275922671354, 'f1-score': 0.9947198371081251, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,5,"{'precision': 1.0, 'recall': 0.9858490566037735, 'f1-score': 0.9928741092636579, 'support': 212.0}","{'precision': 0.9916666666666667, 'recall': 1.0, 'f1-score': 0.99581589958159, 'support': 357.0}",0.9947275922671354,"{'precision': 0.9958333333333333, 'recall': 0.9929245283018868, 'f1-score': 0.994345004422624, 'support': 569.0}","{'precision': 0.9947715289982427, 'recall': 0.9947275922671354, 'f1-score': 0.9947198371081251, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,6,"{'precision': 1.0, 'recall': 0.9858490566037735, 'f1-score': 0.9928741092636579, 'support': 212.0}","{'precision': 0.9916666666666667, 'recall': 1.0, 'f1-score': 0.99581589958159, 'support': 357.0}",0.9947275922671354,"{'precision': 0.9958333333333333, 'recall': 0.9929245283018868, 'f1-score': 0.994345004422624, 'support': 569.0}","{'precision': 0.9947715289982427, 'recall': 0.9947275922671354, 'f1-score': 0.9947198371081251, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,7,"{'precision': 1.0, 'recall': 0.9858490566037735, 'f1-score': 0.9928741092636579, 'support': 212.0}","{'precision': 0.9916666666666667, 'recall': 1.0, 'f1-score': 0.99581589958159, 'support': 357.0}",0.9947275922671354,"{'precision': 0.9958333333333333, 'recall': 0.9929245283018868, 'f1-score': 0.994345004422624, 'support': 569.0}","{'precision': 0.9947715289982427, 'recall': 0.9947275922671354, 'f1-score': 0.9947198371081251, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,8,"{'precision': 1.0, 'recall': 0.9905660377358491, 'f1-score': 0.995260663507109, 'support': 212.0}","{'precision': 0.9944289693593314, 'recall': 1.0, 'f1-score': 0.9972067039106145, 'support': 357.0}",0.9964850615114236,"{'precision': 0.9972144846796658, 'recall': 0.9952830188679245, 'f1-score': 0.9962336837088617, 'support': 569.0}","{'precision': 0.9965046433414435, 'recall': 0.9964850615114236, 'f1-score': 0.9964816414052663, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,9,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,10,"{'precision': 1.0, 'recall': 0.9952830188679245, 'f1-score': 0.9976359338061466, 'support': 212.0}","{'precision': 0.9972067039106145, 'recall': 1.0, 'f1-score': 0.9986013986013986, 'support': 357.0}",0.9982425307557118,"{'precision': 0.9986033519553073, 'recall': 0.9976415094339622, 'f1-score': 0.9981186662037727, 'support': 569.0}","{'precision': 0.998247439887679, 'recall': 0.9982425307557118, 'f1-score': 0.9982416823683697, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,11,"{'precision': 0.9855072463768116, 'recall': 0.9622641509433962, 'f1-score': 0.9737470167064439, 'support': 212.0}","{'precision': 0.9779005524861878, 'recall': 0.9915966386554622, 'f1-score': 0.9847009735744089, 'support': 357.0}",0.9806678383128296,"{'precision': 0.9817038994314997, 'recall': 0.9769303947994292, 'f1-score': 0.9792239951404265, 'support': 569.0}","{'precision': 0.980734680965647, 'recall': 0.9806678383128296, 'f1-score': 0.9806197102070827, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,12,"{'precision': 1.0, 'recall': 0.9858490566037735, 'f1-score': 0.9928741092636579, 'support': 212.0}","{'precision': 0.9916666666666667, 'recall': 1.0, 'f1-score': 0.99581589958159, 'support': 357.0}",0.9947275922671354,"{'precision': 0.9958333333333333, 'recall': 0.9929245283018868, 'f1-score': 0.994345004422624, 'support': 569.0}","{'precision': 0.9947715289982427, 'recall': 0.9947275922671354, 'f1-score': 0.9947198371081251, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,13,"{'precision': 0.9904306220095693, 'recall': 0.9764150943396226, 'f1-score': 0.9833729216152018, 'support': 212.0}","{'precision': 0.9861111111111112, 'recall': 0.9943977591036415, 'f1-score': 0.9902370990237099, 'support': 357.0}",0.9876977152899824,"{'precision': 0.9882708665603402, 'recall': 0.985406426721632, 'f1-score': 0.9868050103194559, 'support': 569.0}","{'precision': 0.9877204895126457, 'recall': 0.9876977152899824, 'f1-score': 0.9876796199189581, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,14,"{'precision': 0.9904761904761905, 'recall': 0.9811320754716981, 'f1-score': 0.985781990521327, 'support': 212.0}","{'precision': 0.9888579387186629, 'recall': 0.9943977591036415, 'f1-score': 0.9916201117318436, 'support': 357.0}",0.9894551845342706,"{'precision': 0.9896670645974267, 'recall': 0.9877649172876698, 'f1-score': 0.9887010511265852, 'support': 569.0}","{'precision': 0.9894608725896573, 'recall': 0.9894551845342706, 'f1-score': 0.9894449242157989, 'support': 569.0}"
breast_cancer,random_forest,bayesian_optimization,15,"{'precision': 1.0, 'recall': 0.9858490566037735, 'f1-score': 0.9928741092636579, 'support': 212.0}","{'precision': 0.9916666666666667, 'recall': 1.0, 'f1-score': 0.99581589958159, 'support': 357.0}",0.9947275922671354,"{'precision': 0.9958333333333333, 'recall': 0.9929245283018868, 'f1-score': 0.994345004422624, 'support': 569.0}","{'precision': 0.9947715289982427, 'recall': 0.9947275922671354, 'f1-score': 0.9947198371081251, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,1,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,2,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,3,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,4,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,5,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,6,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,7,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,8,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,9,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,10,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,11,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,12,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,13,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,14,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,grid_search,15,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,random_search,1,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,random_search,2,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,random_search,3,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,random_search,4,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,random_search,5,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
breast_cancer,gradient_boosting,random_search,6,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 212.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 357.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 569.0}"
